country_cd,region_cd,tribal_code,facility_id,unit_id,rel_point_id,process_id,agy_facility_id,agy_unit_id,agy_rel_point_id,agy_process_id,scc,poll,ann_value,ann_pct_red,facility_name,erptype,stkhgt,stkdiam,stktemp,stkflow,stkvel,naics,longitude,latitude,ll_datum,horiz_coll_mthd,design_capacity,design_capacity_units,reg_codes,fac_source_type,unit_type_code,control_ids,control_measures,current_cost,cumulative_cost,projection_factor,submitter_id,calc_method,data_set_id,facil_category_code,oris_facility_code,oris_boiler_id,ipm_yn,calc_year,date_updated,fug_height,fug_width_xdim,fug_length_ydim,fug_angle,zipcode,annual_avg_hours_per_year,jan_value,feb_value,mar_value,apr_value,may_value,jun_value,jul_value,aug_value,sep_value,oct_value,nov_value,dec_value,jan_pctred,feb_pctred,mar_pctred,apr_pctred,may_pctred,jun_pctred,jul_pctred,aug_pctred,sep_pctred,oct_pctred,nov_pctred,dec_pctred,comment
US,48487,,7927311,2546713,2457012,4034114,10,000002,000002,000011,10100202,PM10-FIL,68.3347,,OKLAUNION POWER STATION,2,452,23,120,,96.6,22111,-99.175733,34.082594,,,6880,E6BTU/HR,63UUUUU,125,100,128,,,,,TXCEQ,5,2015EPA_PMAug,HAP,127,1,127_B_1,2015,20180117,,,,,76373,7271,,,,,,,,,,,,,,,,,,,,,,,,,PM10-FIL was speciated from agency provided data using PM Calculator.
US,48487,,7927311,2546713,2457012,4034114,10,000002,000002,000011,10100202,PM-CON,6.7591899999999985,,OKLAUNION POWER STATION,2,452,23,120,,96.6,22111,-99.175733,34.082594,,,6880,E6BTU/HR,63UUUUU,125,100,128,,,,,TXCEQ,5,2015EPA_PMAug,HAP,127,1,127_B_1,2015,20180117,,,,,76373,7271,,,,,,,,,,,,,,,,,,,,,,,,,PM-CON was determined using data speciated from the PM Calculator.
US,48497,,9051811,57567613,51589012,75532214,678,000002,000002,000002,20100201,PM-CON,7.33698,,WISE CO POWER PLANT,2,150,20,500,,74.7,22111,-97.909314,33.060628,,,2490,E6BTU/HR,,125,120,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,55320,GT-2,55320_G_GT2,2015,20180117,,,,,76426,7973,,,,,,,,,,,,,,,,,,,,,,,,,PM-CON was determined using data speciated from the PM Calculator.
US,48497,,9051811,57567613,51589012,75532214,678,000002,000002,000002,20100201,PM25-FIL,8.967419999999997,,WISE CO POWER PLANT,2,150,20,500,,74.7,22111,-97.909314,33.060628,,,2490,E6BTU/HR,,125,120,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,55320,GT-2,55320_G_GT2,2015,20180117,,,,,76426,7973,,,,,,,,,,,,,,,,,,,,,,,,,PM25-FIL was speciated from agency provided data using PM Calculator.
US,48497,,9051811,57567613,51589012,75532214,678,000002,000002,000002,20100201,PM10-FIL,8.967419999999997,,WISE CO POWER PLANT,2,150,20,500,,74.7,22111,-97.909314,33.060628,,,2490,E6BTU/HR,,125,120,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,55320,GT-2,55320_G_GT2,2015,20180117,,,,,76426,7973,,,,,,,,,,,,,,,,,,,,,,,,,PM10-FIL was speciated from agency provided data using PM Calculator.
US,48497,,9051811,57567513,51482812,74252414,678,000001,000001,000001,20100201,PM25-FIL,7.797839999999999,,WISE CO POWER PLANT,2,150,20,500,,74.7,22111,-97.910244,33.060628,,,2490,E6BTU/HR,,125,120,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,55320,GT-1,55320_G_GT1,2015,20180117,,,,,76426,7327,,,,,,,,,,,,,,,,,,,,,,,,,PM25-FIL was speciated from agency provided data using PM Calculator.
US,48497,,9051811,57567513,51482812,74252414,678,000001,000001,000001,20100201,PM10-FIL,7.797839999999999,,WISE CO POWER PLANT,2,150,20,500,,74.7,22111,-97.910244,33.060628,,,2490,E6BTU/HR,,125,120,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,55320,GT-1,55320_G_GT1,2015,20180117,,,,,76426,7327,,,,,,,,,,,,,,,,,,,,,,,,,PM10-FIL was speciated from agency provided data using PM Calculator.
US,48497,,9051811,57567513,51482812,74252414,678,000001,000001,000001,20100201,PM-CON,6.38006,,WISE CO POWER PLANT,2,150,20,500,,74.7,22111,-97.910244,33.060628,,,2490,E6BTU/HR,,125,120,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,55320,GT-1,55320_G_GT1,2015,20180117,,,,,76426,7327,,,,,,,,,,,,,,,,,,,,,,,,,PM-CON was determined using data speciated from the PM Calculator.
US,48503,,8532511,943013,868112,535214,1,000001,000002,000004,10100601,PM25-FIL,0.34633200000000003,,GRAHAM STEAM ELECTRIC STATION,2,177,11,294,,63,22111,-98.612031,33.135031,,,2450,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,3490,1,3490_B_1,2015,20180117,,,,,76450,509,,,,,,,,,,,,,,,,,,,,,,,,,PM25-FIL was speciated from agency provided data using PM Calculator.
US,48503,,8532511,943013,868112,535214,1,000001,000002,000004,10100601,PM-CON,0.565068,,GRAHAM STEAM ELECTRIC STATION,2,177,11,294,,63,22111,-98.612031,33.135031,,,2450,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,3490,1,3490_B_1,2015,20180117,,,,,76450,509,,,,,,,,,,,,,,,,,,,,,,,,,PM-CON was determined using data speciated from the PM Calculator.
US,48503,,8532511,943013,868112,535214,1,000001,000002,000004,10100601,PM10-FIL,0.34633200000000003,,GRAHAM STEAM ELECTRIC STATION,2,177,11,294,,63,22111,-98.612031,33.135031,,,2450,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,3490,1,3490_B_1,2015,20180117,,,,,76450,509,,,,,,,,,,,,,,,,,,,,,,,,,PM10-FIL was speciated from agency provided data using PM Calculator.
US,48503,,8532511,943013,868312,535114,1,000001,000001,000005,10100601,PM25-FIL,0.34633200000000003,,GRAHAM STEAM ELECTRIC STATION,2,177,11,294,,63,22111,-98.612353,33.134941999999995,,,2450,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,3490,1,3490_B_1,2015,20180117,,,,,76450,509,,,,,,,,,,,,,,,,,,,,,,,,,PM25-FIL was speciated from agency provided data using PM Calculator.
US,48503,,8532511,943013,868312,535114,1,000001,000001,000005,10100601,PM-CON,0.565068,,GRAHAM STEAM ELECTRIC STATION,2,177,11,294,,63,22111,-98.612353,33.134941999999995,,,2450,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,3490,1,3490_B_1,2015,20180117,,,,,76450,509,,,,,,,,,,,,,,,,,,,,,,,,,PM-CON was determined using data speciated from the PM Calculator.
US,48503,,8532511,943013,868312,535114,1,000001,000001,000005,10100601,PM10-FIL,0.34633200000000003,,GRAHAM STEAM ELECTRIC STATION,2,177,11,294,,63,22111,-98.612353,33.134941999999995,,,2450,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,3490,1,3490_B_1,2015,20180117,,,,,76450,509,,,,,,,,,,,,,,,,,,,,,,,,,PM10-FIL was speciated from agency provided data using PM Calculator.
US,48503,,8532511,942913,868012,535314,1,000002,000003,000003,10100601,PM25-FIL,2.44587,,GRAHAM STEAM ELECTRIC STATION,2,163,18,278,,71,22111,-98.612006,33.135408,,,3760,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,3490,2,3490_B_2,2015,20180117,,,,,76450,1016,,,,,,,,,,,,,,,,,,,,,,,,,PM25-FIL was speciated from agency provided data using PM Calculator.
US,48503,,8532511,942913,868012,535314,1,000002,000003,000003,10100601,PM10-FIL,2.44587,,GRAHAM STEAM ELECTRIC STATION,2,163,18,278,,71,22111,-98.612006,33.135408,,,3760,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,3490,2,3490_B_2,2015,20180117,,,,,76450,1016,,,,,,,,,,,,,,,,,,,,,,,,,PM10-FIL was speciated from agency provided data using PM Calculator.
