country_cd,region_cd,tribal_code,facility_id,unit_id,rel_point_id,process_id,agy_facility_id,agy_unit_id,agy_rel_point_id,agy_process_id,scc,poll,ann_value,ann_pct_red,facility_name,erptype,stkhgt,stkdiam,stktemp,stkflow,stkvel,naics,longitude,latitude,ll_datum,horiz_coll_mthd,design_capacity,design_capacity_units,reg_codes,fac_source_type,unit_type_code,control_ids,control_measures,current_cost,cumulative_cost,projection_factor,submitter_id,calc_method,data_set_id,facil_category_code,oris_facility_code,oris_boiler_id,ipm_yn,calc_year,date_updated,fug_height,fug_width_xdim,fug_length_ydim,fug_angle,zipcode,annual_avg_hours_per_year,jan_value,feb_value,mar_value,apr_value,may_value,jun_value,jul_value,aug_value,sep_value,oct_value,nov_value,dec_value,jan_pctred,feb_pctred,mar_pctred,apr_pctred,may_pctred,jun_pctred,jul_pctred,aug_pctred,sep_pctred,oct_pctred,nov_pctred,dec_pctred,comment
US,48041,,6598311,17346513,16868012,12928714,1,000004,000004,000004,20100201,1330207,7.009529999999999e-05,,ATKINS POWER STATION,2,35,11.2,500,,26.1,22111,-96.372483,30.647503000000004,,,300,E6BTU/HR,,125,120,,,,,,TXCEQ,5,2014EPA_HAPAug,HAP,,,3561_G_7,2014,20180117,,,,,77801,8736,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .0304762 applied to Texas Commission on Environmental Quality submitted VOC based on Augmentation Description of ice-natgas
US,48041,,6598311,17346513,16868012,12928714,1,000004,000004,000004,20100201,100414,3.50476e-05,,ATKINS POWER STATION,2,35,11.2,500,,26.1,22111,-96.372483,30.647503000000004,,,300,E6BTU/HR,,125,120,,,,,,TXCEQ,5,2014EPA_HAPAug,HAP,,,3561_G_7,2014,20180117,,,,,77801,8736,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .0152381 applied to Texas Commission on Environmental Quality submitted VOC based on Augmentation Description of ice-natgas
US,48041,,6598311,17346513,16868012,12928714,1,000004,000004,000004,20100201,91203,1.4237e-06,,ATKINS POWER STATION,2,35,11.2,500,,26.1,22111,-96.372483,30.647503000000004,,,300,E6BTU/HR,,125,120,,,,,,TXCEQ,5,2014EPA_HAPAug,HAP,,,3561_G_7,2014,20180117,,,,,77801,8736,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .000619 applied to Texas Commission on Environmental Quality submitted VOC based on Augmentation Description of ice-natgas
US,48041,,6598311,17346513,16868012,12928714,1,000004,000004,000004,20100201,75070,4.38095e-05,,ATKINS POWER STATION,2,35,11.2,500,,26.1,22111,-96.372483,30.647503000000004,,,300,E6BTU/HR,,125,120,,,,,,TXCEQ,5,2014EPA_HAPAug,HAP,,,3561_G_7,2014,20180117,,,,,77801,8736,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .0190476 applied to Texas Commission on Environmental Quality submitted VOC based on Augmentation Description of ice-natgas
US,48041,,6598311,17346513,16868012,12928714,1,000004,000004,000004,20100201,50000,0.000777619,,ATKINS POWER STATION,2,35,11.2,500,,26.1,22111,-96.372483,30.647503000000004,,,300,E6BTU/HR,,125,120,,,,,,TXCEQ,5,2014EPA_HAPAug,HAP,,,3561_G_7,2014,20180117,,,,,77801,8736,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .3380952 applied to Texas Commission on Environmental Quality submitted VOC based on Augmentation Description of ice-natgas
US,48041,,6598311,17346513,16868012,12928714,1,000004,000004,000004,20100201,107028,7.00948e-06,,ATKINS POWER STATION,2,35,11.2,500,,26.1,22111,-96.372483,30.647503000000004,,,300,E6BTU/HR,,125,120,,,,,,TXCEQ,5,2014EPA_HAPAug,HAP,,,3561_G_7,2014,20180117,,,,,77801,8736,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .0030476 applied to Texas Commission on Environmental Quality submitted VOC based on Augmentation Description of ice-natgas
US,48041,,6598311,17346513,16868012,12928714,1,000004,000004,000004,20100201,108883,0.000142381,,ATKINS POWER STATION,2,35,11.2,500,,26.1,22111,-96.372483,30.647503000000004,,,300,E6BTU/HR,,125,120,,,,,,TXCEQ,5,2014EPA_HAPAug,HAP,,,3561_G_7,2014,20180117,,,,,77801,8736,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .0619048 applied to Texas Commission on Environmental Quality submitted VOC based on Augmentation Description of ice-natgas
US,48041,,6598311,17346513,16868012,12928714,1,000004,000004,000004,20100201,71432,1.31429e-05,,ATKINS POWER STATION,2,35,11.2,500,,26.1,22111,-96.372483,30.647503000000004,,,300,E6BTU/HR,,125,120,,,,,,TXCEQ,5,2014EPA_HAPAug,HAP,,,3561_G_7,2014,20180117,,,,,77801,8736,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .0057143 applied to Texas Commission on Environmental Quality submitted VOC based on Augmentation Description of ice-natgas
US,48469,,5679711,22078613,21155112,3776414,1,000144,000204,000346,10200604,16065831,0.004416,,VICTORIA SITE,2,75,18,306,,48,325110,-96.956389,28.672778000000005,,,400,E6BTU/HR,,129,100,213,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,,,10790_G_GEN1,2015,20180117,,,,,77901,8760,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .96 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48469,,5679711,22078613,21155112,3776414,1,000144,000204,000346,10200604,18540299,0.000184,,VICTORIA SITE,2,75,18,306,,48,325110,-96.956389,28.672778000000005,,,400,E6BTU/HR,,129,100,213,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,,,10790_G_GEN1,2015,20180117,,,,,77901,8760,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .04 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48245,,4862411,29518213,28265112,5479214,18,000439,000453,000367,20200203,18540299,0.00192,,BEAUMONT REFINERY,2,142,11,310,,70,324110,-94.077192,30.058347,,,546,E6BTU/HR,,126,120,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,,,50625_G_TG24,2015,20180117,,,,,77701,8687,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .04 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48245,,4862411,29518213,28265112,5479214,18,000439,000453,000367,20200203,16065831,0.04608,,BEAUMONT REFINERY,2,142,11,310,,70,324110,-94.077192,30.058347,,,546,E6BTU/HR,,126,120,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,,,50625_G_TG24,2015,20180117,,,,,77701,8687,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .96 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48041,,6598311,17346513,16868012,12928714,1,000004,000004,000004,20100201,CO,0.0905,,ATKINS POWER STATION,2,35,11.2,500,,26.1,22111,-96.372483,30.647503000000004,,,300,E6BTU/HR,,125,120,,,,,,TXCEQ,8,2014TXCEQ,HAP,,,3561_G_7,2014,20180117,,,,,77801,8736,,,,,,,,,,,,,,,,,,,,,,,,,
US,48041,,6598311,17346513,16868012,12928714,1,000004,000004,000004,20100201,NOX,0.3533,,ATKINS POWER STATION,2,35,11.2,500,,26.1,22111,-96.372483,30.647503000000004,,,300,E6BTU/HR,,125,120,,,,,,TXCEQ,8,2014TXCEQ,HAP,,,3561_G_7,2014,20180117,,,,,77801,8736,,,,,,,,,,,,,,,,,,,,,,,,,
US,48041,,6598311,17346513,16868012,12928714,1,000004,000004,000004,20100201,PM10-PRI,0.0073,,ATKINS POWER STATION,2,35,11.2,500,,26.1,22111,-96.372483,30.647503000000004,,,300,E6BTU/HR,,125,120,,,,,,TXCEQ,8,2014TXCEQ,HAP,,,3561_G_7,2014,20180117,,,,,77801,8736,,,,,,,,,,,,,,,,,,,,,,,,,
US,48041,,6598311,17346513,16868012,12928714,1,000004,000004,000004,20100201,PM25-PRI,0.0073,,ATKINS POWER STATION,2,35,11.2,500,,26.1,22111,-96.372483,30.647503000000004,,,300,E6BTU/HR,,125,120,,,,,,TXCEQ,8,2014TXCEQ,HAP,,,3561_G_7,2014,20180117,,,,,77801,8736,,,,,,,,,,,,,,,,,,,,,,,,,
US,48041,,6598311,17346513,16868012,12928714,1,000004,000004,000004,20100201,SO2,0.0038,,ATKINS POWER STATION,2,35,11.2,500,,26.1,22111,-96.372483,30.647503000000004,,,300,E6BTU/HR,,125,120,,,,,,TXCEQ,8,2014TXCEQ,HAP,,,3561_G_7,2014,20180117,,,,,77801,8736,,,,,,,,,,,,,,,,,,,,,,,,,
US,48041,,6598311,17346513,16868012,12928714,1,000004,000004,000004,20100201,VOC,0.0023,,ATKINS POWER STATION,2,35,11.2,500,,26.1,22111,-96.372483,30.647503000000004,,,300,E6BTU/HR,,125,120,,,,,,TXCEQ,8,2014TXCEQ,HAP,,,3561_G_7,2014,20180117,,,,,77801,8736,,,,,,,,,,,,,,,,,,,,,,,,,
US,48041,,6584511,99161313,96089912,138803714,3,000030,000027,000030,20100201,PM25-FIL,3.6135,,TEXAS A & M UNIVERSITY,2,70,8,303,,40,22111,-96.342825,30.618272,,,323,E6BTU/HR,,,120,139,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,58151_G_GTG01,2015,20180117,,,,,77840,8760,,,,,,,,,,,,,,,,,,,,,,,,,PM25-FIL was speciated from agency provided data using PM Calculator.
US,48041,,6584511,99161313,96089912,138803714,3,000030,000027,000030,20100201,PM10-FIL,3.6135,,TEXAS A & M UNIVERSITY,2,70,8,303,,40,22111,-96.342825,30.618272,,,323,E6BTU/HR,,,120,139,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,58151_G_GTG01,2015,20180117,,,,,77840,8760,,,,,,,,,,,,,,,,,,,,,,,,,PM10-FIL was speciated from agency provided data using PM Calculator.
US,48041,,6584511,99161313,96089912,138803714,3,000030,000027,000030,20100201,PM-CON,2.9565,,TEXAS A & M UNIVERSITY,2,70,8,303,,40,22111,-96.342825,30.618272,,,323,E6BTU/HR,,,120,139,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,58151_G_GTG01,2015,20180117,,,,,77840,8760,,,,,,,,,,,,,,,,,,,,,,,,,PM-CON was determined using data speciated from the PM Calculator.
US,48073,,5729511,21908213,21008712,10074814,2,000003,000005,000005,20100102,PM25-FIL,0.00952159,,STRYKER CREEK ELECTRIC STATION,2,16,2,400,,35,22111,-94.989722,31.940278000000006,,,19.9,E6BTU/HR,,125,160,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,3504_G_D1,2015,20180117,,,,,75201,20,,,,,,,,,,,,,,,,,,,,,,,,,PM25-FIL was speciated from agency provided data using PM Calculator.
US,48073,,5729511,21908213,21008712,10074814,2,000003,000005,000005,20100102,PM10-FIL,0.0116216,,STRYKER CREEK ELECTRIC STATION,2,16,2,400,,35,22111,-94.989722,31.940278000000006,,,19.9,E6BTU/HR,,125,160,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,3504_G_D1,2015,20180117,,,,,75201,20,,,,,,,,,,,,,,,,,,,,,,,,,PM10-FIL was speciated from agency provided data using PM Calculator.
US,48073,,5729511,21908213,21008712,10074814,2,000003,000005,000005,20100102,PM-CON,0.000878411,,STRYKER CREEK ELECTRIC STATION,2,16,2,400,,35,22111,-94.989722,31.940278000000006,,,19.9,E6BTU/HR,,125,160,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,3504_G_D1,2015,20180117,,,,,75201,20,,,,,,,,,,,,,,,,,,,,,,,,,PM-CON was determined using data speciated from the PM Calculator.
US,48073,,5729511,21908013,21008512,10075114,2,000004,000006,000006,20100102,PM-CON,0.000822193,,STRYKER CREEK ELECTRIC STATION,2,16,2,400,,35,22111,-94.989722,31.940278000000006,,,19.9,E6BTU/HR,,125,160,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,3504_G_D2,2015,20180117,,,,,75201,19,,,,,,,,,,,,,,,,,,,,,,,,,PM-CON was determined using data speciated from the PM Calculator.
US,48073,,5729511,21908013,21008512,10075114,2,000004,000006,000006,20100102,PM10-FIL,0.0108778,,STRYKER CREEK ELECTRIC STATION,2,16,2,400,,35,22111,-94.989722,31.940278000000006,,,19.9,E6BTU/HR,,125,160,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,3504_G_D2,2015,20180117,,,,,75201,19,,,,,,,,,,,,,,,,,,,,,,,,,PM10-FIL was speciated from agency provided data using PM Calculator.
US,48073,,5729511,21908013,21008512,10075114,2,000004,000006,000006,20100102,PM25-FIL,0.00897781,,STRYKER CREEK ELECTRIC STATION,2,16,2,400,,35,22111,-94.989722,31.940278000000006,,,19.9,E6BTU/HR,,125,160,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,3504_G_D2,2015,20180117,,,,,75201,19,,,,,,,,,,,,,,,,,,,,,,,,,PM25-FIL was speciated from agency provided data using PM Calculator.
US,48073,,5729511,21907913,21008412,10075214,2,000005,000007,000007,20100102,PM25-FIL,0.00687457,,STRYKER CREEK ELECTRIC STATION,2,16,2,400,,35,22111,-94.989722,31.940278000000006,,,19.9,E6BTU/HR,,125,160,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,3504_G_D3,2015,20180117,,,,,75201,14,,,,,,,,,,,,,,,,,,,,,,,,,PM25-FIL was speciated from agency provided data using PM Calculator.
US,48073,,5729511,21907913,21008412,10075214,2,000005,000007,000007,20100102,PM10-FIL,0.00827457,,STRYKER CREEK ELECTRIC STATION,2,16,2,400,,35,22111,-94.989722,31.940278000000006,,,19.9,E6BTU/HR,,125,160,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,3504_G_D3,2015,20180117,,,,,75201,14,,,,,,,,,,,,,,,,,,,,,,,,,PM10-FIL was speciated from agency provided data using PM Calculator.
US,48073,,5729511,21907913,21008412,10075214,2,000005,000007,000007,20100102,PM-CON,0.000625429,,STRYKER CREEK ELECTRIC STATION,2,16,2,400,,35,22111,-94.989722,31.940278000000006,,,19.9,E6BTU/HR,,125,160,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,3504_G_D3,2015,20180117,,,,,75201,14,,,,,,,,,,,,,,,,,,,,,,,,,PM-CON was determined using data speciated from the PM Calculator.
US,48073,,5729511,21907813,21008912,10075314,2,000006,000008,000008,20100102,PM25-FIL,0.00906375,,STRYKER CREEK ELECTRIC STATION,2,16,2,400,,35,22111,-94.989722,31.940278000000006,,,19.9,E6BTU/HR,,125,160,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,3504_G_D4,2015,20180117,,,,,75201,19,,,,,,,,,,,,,,,,,,,,,,,,,PM25-FIL was speciated from agency provided data using PM Calculator.
US,48073,,5729511,21907813,21008912,10075314,2,000006,000008,000008,20100102,PM10-FIL,0.0110638,,STRYKER CREEK ELECTRIC STATION,2,16,2,400,,35,22111,-94.989722,31.940278000000006,,,19.9,E6BTU/HR,,125,160,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,3504_G_D4,2015,20180117,,,,,75201,19,,,,,,,,,,,,,,,,,,,,,,,,,PM10-FIL was speciated from agency provided data using PM Calculator.
US,48073,,5729511,21907813,21008912,10075314,2,000006,000008,000008,20100102,PM-CON,0.000836247,,STRYKER CREEK ELECTRIC STATION,2,16,2,400,,35,22111,-94.989722,31.940278000000006,,,19.9,E6BTU/HR,,125,160,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,3504_G_D4,2015,20180117,,,,,75201,19,,,,,,,,,,,,,,,,,,,,,,,,,PM-CON was determined using data speciated from the PM Calculator.
US,48073,,5729511,21907713,21009112,10075414,2,000007,000009,000009,20100102,PM10-FIL,0.0119005,,STRYKER CREEK ELECTRIC STATION,2,16,2,400,,35,22111,-94.99,31.940278000000006,,,19.9,E6BTU/HR,,125,160,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,3504_G_D5,2015,20180117,,,,,75201,20,,,,,,,,,,,,,,,,,,,,,,,,,PM10-FIL was speciated from agency provided data using PM Calculator.
US,48073,,5729511,21907713,21009112,10075414,2,000007,000009,000009,20100102,PM-CON,0.000899493,,STRYKER CREEK ELECTRIC STATION,2,16,2,400,,35,22111,-94.99,31.940278000000006,,,19.9,E6BTU/HR,,125,160,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,3504_G_D5,2015,20180117,,,,,75201,20,,,,,,,,,,,,,,,,,,,,,,,,,PM-CON was determined using data speciated from the PM Calculator.
US,48073,,5729511,21907713,21009112,10075414,2,000007,000009,000009,20100102,PM25-FIL,0.00970051,,STRYKER CREEK ELECTRIC STATION,2,16,2,400,,35,22111,-94.99,31.940278000000006,,,19.9,E6BTU/HR,,125,160,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,3504_G_D5,2015,20180117,,,,,75201,20,,,,,,,,,,,,,,,,,,,,,,,,,PM25-FIL was speciated from agency provided data using PM Calculator.
US,48201,,4942411,92105313,89146512,125702014,887,000022,000029,000026,20200203,PM25-PRI,0.4856,,CENTRAL PLANT,2,130,10,225,,70,221330,-95.398633,29.703242,,,831,E6BTU/HR,,183,120,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,57504_G_CHP1,2015,20180117,,,,,77030,1783,,,,,,,,,,,,,,,,,,,,,,,,,PM25-PRI was speciated from agency provided data using PM Calculator.
US,48201,,4942411,92105313,89146512,125702014,887,000022,000029,000026,20200203,PM25-FIL,0.26708000000000004,,CENTRAL PLANT,2,130,10,225,,70,221330,-95.398633,29.703242,,,831,E6BTU/HR,,183,120,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,57504_G_CHP1,2015,20180117,,,,,77030,1783,,,,,,,,,,,,,,,,,,,,,,,,,PM25-FIL was speciated from agency provided data using PM Calculator.
US,48201,,4942411,92105313,89146512,125702014,887,000022,000029,000026,20200203,PM10-FIL,0.26708000000000004,,CENTRAL PLANT,2,130,10,225,,70,221330,-95.398633,29.703242,,,831,E6BTU/HR,,183,120,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,57504_G_CHP1,2015,20180117,,,,,77030,1783,,,,,,,,,,,,,,,,,,,,,,,,,PM10-FIL was speciated from agency provided data using PM Calculator.
US,48201,,4942411,92105313,89146512,125702014,887,000022,000029,000026,20200203,PM-CON,0.21852,,CENTRAL PLANT,2,130,10,225,,70,221330,-95.398633,29.703242,,,831,E6BTU/HR,,183,120,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,57504_G_CHP1,2015,20180117,,,,,77030,1783,,,,,,,,,,,,,,,,,,,,,,,,,PM-CON was determined using data speciated from the PM Calculator.
US,48201,,6422111,16816613,16367612,8904214,1474,000006,000001,000001,10200601,PM10-FIL,0.0722,,PASADENA COGENERATION,2,130,5.25,350,,30.3,22111,-95.176944,29.725833,,,250,E6BTU/HR,,125,100,18,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,55047_G_STG2,2015,20180117,,,,,77506,8357,,,,,,,,,,,,,,,,,,,,,,,,,PM10-FIL was speciated from agency provided data using PM Calculator.
US,48201,,6422111,16816613,16367612,8904214,1474,000006,000001,000001,10200601,PM-CON,0.1178,,PASADENA COGENERATION,2,130,5.25,350,,30.3,22111,-95.176944,29.725833,,,250,E6BTU/HR,,125,100,18,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,55047_G_STG2,2015,20180117,,,,,77506,8357,,,,,,,,,,,,,,,,,,,,,,,,,PM-CON was determined using data speciated from the PM Calculator.
US,48201,,6422111,16816613,16367612,8904214,1474,000006,000001,000001,10200601,PM25-FIL,0.0722,,PASADENA COGENERATION,2,130,5.25,350,,30.3,22111,-95.176944,29.725833,,,250,E6BTU/HR,,125,100,18,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,55047_G_STG2,2015,20180117,,,,,77506,8357,,,,,,,,,,,,,,,,,,,,,,,,,PM25-FIL was speciated from agency provided data using PM Calculator.
US,48201,,4057511,33490313,31935412,8765114,1512,000008,000001,000007,10100601,PM25-FIL,0.4978,,CHANNELVIEW COGENERATION FACILITY,2,125,10,300,,66.5,22111,-95.121025,29.836378000000003,,,650,E6BTU/HR,,125,100,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,55187_G_ST1,2015,20180117,,,,,77049,4080,,,,,,,,,,,,,,,,,,,,,,,,,PM25-FIL was speciated from agency provided data using PM Calculator.
US,48201,,4057511,33490313,31935412,8765114,1512,000008,000001,000007,10100601,PM10-FIL,0.4978,,CHANNELVIEW COGENERATION FACILITY,2,125,10,300,,66.5,22111,-95.121025,29.836378000000003,,,650,E6BTU/HR,,125,100,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,55187_G_ST1,2015,20180117,,,,,77049,4080,,,,,,,,,,,,,,,,,,,,,,,,,PM10-FIL was speciated from agency provided data using PM Calculator.
US,48201,,4057511,33490313,31935412,8765114,1512,000008,000001,000007,10100601,PM-CON,0.8122,,CHANNELVIEW COGENERATION FACILITY,2,125,10,300,,66.5,22111,-95.121025,29.836378000000003,,,650,E6BTU/HR,,125,100,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,55187_G_ST1,2015,20180117,,,,,77049,4080,,,,,,,,,,,,,,,,,,,,,,,,,PM-CON was determined using data speciated from the PM Calculator.
US,48201,,4057511,33490113,31935012,8765414,1512,000007,000004,000006,10100601,PM25-FIL,0.3192,,CHANNELVIEW COGENERATION FACILITY,2,125,12,300,,66.5,22111,-95.121022,29.836731,,,650,E6BTU/HR,,125,100,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,55187_G_GT3a,2015,20180117,,,,,77049,2396,,,,,,,,,,,,,,,,,,,,,,,,,PM25-FIL was speciated from agency provided data using PM Calculator.
US,48201,,4057511,33490113,31935012,8765414,1512,000007,000004,000006,10100601,PM10-FIL,0.3192,,CHANNELVIEW COGENERATION FACILITY,2,125,12,300,,66.5,22111,-95.121022,29.836731,,,650,E6BTU/HR,,125,100,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,55187_G_GT3a,2015,20180117,,,,,77049,2396,,,,,,,,,,,,,,,,,,,,,,,,,PM10-FIL was speciated from agency provided data using PM Calculator.
US,48201,,4057511,33490113,31935012,8765414,1512,000007,000004,000006,10100601,PM-CON,0.5208,,CHANNELVIEW COGENERATION FACILITY,2,125,12,300,,66.5,22111,-95.121022,29.836731,,,650,E6BTU/HR,,125,100,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,55187_G_GT3a,2015,20180117,,,,,77049,2396,,,,,,,,,,,,,,,,,,,,,,,,,PM-CON was determined using data speciated from the PM Calculator.
US,48201,,4057511,33490413,31934712,8765014,1512,000006,000003,000005,10100601,PM25-FIL,0.2128,,CHANNELVIEW COGENERATION FACILITY,2,125,12,300,,66.5,22111,-95.121031,29.837125,,,650,E6BTU/HR,,125,100,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,55187_G_GT2a,2015,20180117,,,,,77049,2211,,,,,,,,,,,,,,,,,,,,,,,,,PM25-FIL was speciated from agency provided data using PM Calculator.
US,48201,,4057511,33490413,31934712,8765014,1512,000006,000003,000005,10100601,PM10-FIL,0.2128,,CHANNELVIEW COGENERATION FACILITY,2,125,12,300,,66.5,22111,-95.121031,29.837125,,,650,E6BTU/HR,,125,100,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,55187_G_GT2a,2015,20180117,,,,,77049,2211,,,,,,,,,,,,,,,,,,,,,,,,,PM10-FIL was speciated from agency provided data using PM Calculator.
US,48201,,4057511,33490413,31934712,8765014,1512,000006,000003,000005,10100601,PM-CON,0.3472,,CHANNELVIEW COGENERATION FACILITY,2,125,12,300,,66.5,22111,-95.121031,29.837125,,,650,E6BTU/HR,,125,100,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,55187_G_GT2a,2015,20180117,,,,,77049,2211,,,,,,,,,,,,,,,,,,,,,,,,,PM-CON was determined using data speciated from the PM Calculator.
US,48201,,6422111,16816513,16367612,8904314,1474,000001,000001,000010,10200601,PM25-FIL,0.0114,,PASADENA COGENERATION,2,130,5.25,350,,30.3,22111,-95.176944,29.725833,,,250,E6BTU/HR,,125,100,26,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,55047_G_STG1,2015,20180117,,,,,77506,7604,,,,,,,,,,,,,,,,,,,,,,,,,PM25-FIL was speciated from agency provided data using PM Calculator.
US,48201,,6422111,16816513,16367612,8904314,1474,000001,000001,000010,10200601,PM10-FIL,0.0114,,PASADENA COGENERATION,2,130,5.25,350,,30.3,22111,-95.176944,29.725833,,,250,E6BTU/HR,,125,100,26,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,55047_G_STG1,2015,20180117,,,,,77506,7604,,,,,,,,,,,,,,,,,,,,,,,,,PM10-FIL was speciated from agency provided data using PM Calculator.
US,48201,,6422111,16816513,16367612,8904314,1474,000001,000001,000010,10200601,PM-CON,0.0186,,PASADENA COGENERATION,2,130,5.25,350,,30.3,22111,-95.176944,29.725833,,,250,E6BTU/HR,,125,100,26,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,55047_G_STG1,2015,20180117,,,,,77506,7604,,,,,,,,,,,,,,,,,,,,,,,,,PM-CON was determined using data speciated from the PM Calculator.
US,48201,,4926511,31238113,29877712,6822214,42,000001,000001,000001,20100201,PM25-FIL,0.01155,,TH WHARTON ELECTRIC GENERATING STATION,2,28,9.5,500,,81,22111,-95.530578,29.941828000000005,,,237,E6BTU/HR,,125,120,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,3469_G_GT1,2015,20180117,,,,,77052,54,,,,,,,,,,,,,,,,,,,,,,,,,PM25-FIL was speciated from agency provided data using PM Calculator.
US,48201,,4926511,31238113,29877712,6822214,42,000001,000001,000001,20100201,PM10-FIL,0.01155,,TH WHARTON ELECTRIC GENERATING STATION,2,28,9.5,500,,81,22111,-95.530578,29.941828000000005,,,237,E6BTU/HR,,125,120,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,3469_G_GT1,2015,20180117,,,,,77052,54,,,,,,,,,,,,,,,,,,,,,,,,,PM10-FIL was speciated from agency provided data using PM Calculator.
US,48201,,4926511,31238113,29877712,6822214,42,000001,000001,000001,20100201,PM-CON,0.00945,,TH WHARTON ELECTRIC GENERATING STATION,2,28,9.5,500,,81,22111,-95.530578,29.941828000000005,,,237,E6BTU/HR,,125,120,,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,3469_G_GT1,2015,20180117,,,,,77052,54,,,,,,,,,,,,,,,,,,,,,,,,,PM-CON was determined using data speciated from the PM Calculator.
US,48201,,4057511,33490513,31934612,8764914,1512,000005,000002,000004,10100601,PM25-FIL,0.3344,,CHANNELVIEW COGENERATION FACILITY,2,125,12,300,,66.5,22111,-95.121028,29.8375,,,650,E6BTU/HR,,125,100,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,55187_G_GT1a,2015,20180117,,,,,77049,2916,,,,,,,,,,,,,,,,,,,,,,,,,PM25-FIL was speciated from agency provided data using PM Calculator.
US,48201,,4057511,33490513,31934612,8764914,1512,000005,000002,000004,10100601,PM-CON,0.5456,,CHANNELVIEW COGENERATION FACILITY,2,125,12,300,,66.5,22111,-95.121028,29.8375,,,650,E6BTU/HR,,125,100,65,,,,,TXCEQ,5,2015EPA_PMAug,HAP,,,55187_G_GT1a,2015,20180117,,,,,77049,2916,,,,,,,,,,,,,,,,,,,,,,,,,PM-CON was determined using data speciated from the PM Calculator.
