,Facility_ID,Longitude,Latitude,GridX,GridY,NOX_Monthly,PEC_Monthly,SO2_Monthly,NH3_Monthly
84,5083411.0,-77.433,37.496,136.0,355.0,74.00748211269378,91.5780849746704,3.739850795924663,5.455098250490427
85,4938911.0,-76.352,36.87,132.0,364.0,154.95555661296845,162.35598749771117,7.291948350727558,12.746518430435657
86,4565211.0,-76.461,37.215,135.0,362.0,19.34256399693489,23.549755980205536,0.6459425659373402,1.3707379841968417
87,16530111.0,-82.338,36.916,124.0,320.0,14.48060479774475,11.237603626656531,0.21895211983546614,0.8366798779383301
88,5763511.0,-82.198,36.933,124.0,321.0,5.445472515213489,5.954577284681797,0.09714019630104304,0.7903288245812058
89,6866611.0,-77.513,38.072,141.0,353.0,32.362534963703155,27.954353735303876,0.2763809602998197,2.020818927285075
90,4565711.0,-79.274,37.119,130.0,342.0,15.752507292079924,22.025264316558836,0.4054411440365016,1.8335693863481282
91,15432111.0,-78.285,37.696,136.0,348.0,5.5074868662714955,7.352212961769104,0.0945690745498985,1.5052857094019652
92,5748311.0,-78.532,36.601,126.0,349.0,0.8242641690194606,0.22695090476889163,0.02927960209166631,0.27099906458705664
93,9063611.0,-78.214,38.117,140.0,348.0,7.583362136006355,18.275711240530015,0.17542714765928685,1.195991061463952
94,5040011.0,-78.204,38.124,140.0,348.0,7.583362136006355,18.275711240530015,0.17542714765928685,1.195991061463952
95,4181011.0,-77.382,37.376,135.0,355.0,53.14752662715912,65.16183460178375,1.9641879106163977,5.063706948029995
96,6311211.0,-77.368,37.499,136.0,355.0,74.00748211269378,91.5780849746704,3.739850795924663,5.455098250490427
97,5883511.0,-77.282,37.291,134.0,356.0,33.816608060359954,37.46234094715118,1.1951543740689754,7.450536052036285
98,10633611.0,-77.283,37.297,134.0,356.0,33.816608060359954,37.46234094715118,1.1951543740689754,7.450536052036285
99,6682611.0,-76.312,36.774,131.0,364.0,79.2679972111702,90.48670315074921,3.620811730957031,7.901581817007065
100,6631311.0,-78.288,37.709,136.0,348.0,5.5074868662714955,7.352212961769104,0.0945690745498985,1.5052857094019652
101,9078811.0,-78.38,37.867,138.0,347.0,5.792791074228287,12.61813571805954,0.2381297336485237,0.8588603081434965
102,6744911.0,-77.771,38.546,145.0,350.0,19.097671356868744,45.01567749538422,0.4079644860729575,2.60266994639039
103,9081211.0,-77.769,38.529,145.0,350.0,19.097671356868744,45.01567749538422,0.4079644860729575,2.60266994639039
104,9242811.0,-83.176,39.714,148.0,310.0,2.1244986064016818,1.5895225010186433,0.049824824997503306,1.6145892905831336
105,15483511.0,-82.027,40.093,153.0,318.0,4.1067677542090415,4.970680642068386,0.09023309420607983,1.1311602394223212
106,7328911.0,-80.747,41.166,164.0,325.0,92.85952666168212,101.20947332382201,0.8411229501977563,13.51899728243351
107,15483111.0,-83.166,41.378,163.0,308.0,25.510454598140715,41.76582018671036,0.3237730442605913,4.712680123150348
108,7983011.0,-82.128,38.916,142.0,319.0,18.798701739549635,24.134097365283964,0.3097938574813306,1.8310151274204254
109,8148511.0,-82.116,38.934,142.0,319.0,18.798701739549635,24.134097365283964,0.3097938574813306,1.8310151274204254
110,8101311.0,-83.694,38.636,138.0,308.0,15.116396998500823,15.471702331495285,0.051177559736743566,0.7336307756870984
111,8101411.0,-83.48,38.69,139.0,310.0,5.076975619411468,18.759083897066116,0.18431992274969816,0.7598017579346895
112,8302011.0,-83.439,41.692,166.0,306.0,7.994035416197776,8.993583502864837,0.14816598470248282,1.181800175330043
113,8130811.0,-82.054,41.505,166.0,316.0,30.966822281455993,34.283261686277385,0.2520751009270549,5.748769901132583
114,6371011.0,-82.266,41.429,165.0,314.0,30.327875853109358,40.446273054885864,0.29373961766436696,5.672983318197727
115,9279711.0,-82.785,38.573,138.0,315.0,36.393815669059755,52.9364062253952,0.31020091127827765,3.909842040127516
116,8115711.0,-80.647,40.253,156.0,327.0,11.762074813842773,12.3673293053627,0.9051520982533693,1.3516000599592923
117,8190811.0,-80.633,40.529,159.0,327.0,16.41910999560356,13.881746047353744,0.5003759757556021,1.0451525311186909
118,9253811.0,-83.461,41.477,164.0,306.0,12.828297311425208,13.205158521866798,0.09486024223230778,1.8243490647643803
119,8130311.0,-81.679,39.591,149.0,321.0,4.75313813778162,13.267122744369507,0.07864110089577735,0.8970284672811627
120,9212911.0,-81.717,39.532,148.0,321.0,2.277355054306984,2.0938192595511675,0.025996842243382706,0.9515165281221271
121,9213011.0,-81.657,39.58,149.0,321.0,4.75313813778162,13.267122744369507,0.07864110089577735,0.8970284672811627
122,9216611.0,-82.333,39.086,144.0,317.0,1.9918681375443934,16.022405620050428,0.29027179787009955,0.9181369705706834
123,9216911.0,-84.74,40.93,158.0,298.0,3.357969211667776,3.7812853595137597,0.04460505510019138,3.422804102164507
124,8294311.0,-84.228,38.869,140.0,304.0,7.770138658547401,8.244019995975494,0.2824645928017795,0.508129752729088
125,8010811.0,-81.88,40.185,154.0,319.0,1.348361355176568,2.3201415722608565,0.07842227067556232,0.8251387284681201
126,13572311.0,-84.21,39.728,147.0,303.0,109.95868674488067,110.91665972042084,1.0702788346230983,16.24219738383293
127,13572411.0,-84.21,39.728,147.0,303.0,109.95868674488067,110.91665972042084,1.0702788346230983,16.24219738383293
128,8257511.0,-84.339,41.304,162.0,300.0,8.668670482349395,13.939679291439056,0.1437112486861646,1.5874593727201223
129,8257111.0,-84.615,40.074,150.0,300.0,7.930417021214962,11.500969417619705,0.21092365791052578,10.729625552344322
130,9303411.0,-84.463,39.452,145.0,302.0,69.2724609875679,87.2388617603302,1.0698524550408124,8.401651433229446
131,9303211.0,-84.378,39.465,145.0,302.0,69.2724609875679,87.2388617603302,1.0698524550408124,8.401651433229446
132,8455211.0,-84.461,39.449,145.0,302.0,69.2724609875679,87.2388617603302,1.0698524550408124,8.401651433229446
133,9300011.0,-84.519,39.355,144.0,301.0,68.38659857740402,86.94865047168732,1.7077669325977562,9.671721471440792
134,8149511.0,-81.443,41.671,168.0,319.0,38.04545749526024,42.83118744564056,0.43410923601463436,7.877029211819171
135,7738711.0,-84.803,39.113,141.0,300.0,69.27309892930984,84.60924881801604,2.2826832537710664,3.1765994539260864
136,5119811.0,-75.118,39.918,161.0,366.0,154.00527246379852,136.78237275581358,5.49390967079401,25.458519938135147
137,6719711.0,-74.345,40.439,167.0,370.0,64.31327094984054,56.96596451997757,1.7921805860191582,11.694381867313384
138,7621211.0,-74.355,40.478,168.0,370.0,187.4792263853073,167.7603112838745,4.438353510046005,24.41922391819954
139,7620811.0,-74.281,40.489,168.0,371.0,32.352887930774685,35.83889479694366,0.865446176585555,7.591782875204086
140,6719611.0,-74.248,40.559,169.0,371.0,186.1013103778839,175.68328813591003,3.1111375224530695,41.954990108299256
141,8094711.0,-75.058,39.451,157.0,368.0,9.026463085699081,12.033302705955505,0.9278936198025941,3.1603721501111983
142,7201811.0,-75.035,39.489,158.0,368.0,9.2902562864542,9.220365366411208,0.9524493542835116,2.386704530954361
143,7461611.0,-75.049,39.491,158.0,367.0,24.353739821004865,29.715548924875257,2.1886117365002633,5.57942499500513
144,7201911.0,-74.965,39.375,157.0,368.0,9.026463085699081,12.033302705955505,0.9278936198025941,3.1603721501111983
145,7474911.0,-74.734,40.18,164.0,368.0,85.71978725337982,74.80058857584,2.212301507422328,14.124609279155731
146,7312511.0,-75.162,40.567,167.0,364.0,7.000066685628891,10.656468553376197,2.1048198183506726,1.5495959648162125
147,7202611.0,-74.131,40.905,172.0,371.0,192.7588997714996,176.81635887794494,7.379528753900527,36.479163525581356
148,7478411.0,-74.119,40.738,170.0,371.0,381.267020022583,358.0705515014648,14.813443637752533,47.61300381660461
149,7464111.0,-74.13,40.72,170.0,371.0,381.267020022583,358.0705515014648,14.813443637752533,47.61300381660461
150,7991211.0,-75.536,39.463,157.0,364.0,4.318994157135487,5.810768686795234,0.5349560724198817,1.2242912600845097
151,7989011.0,-75.486,39.694,159.0,364.0,28.20157104721069,39.14276945543289,1.7342042302787304,5.625650966441631
152,7988911.0,-75.421,39.764,159.0,364.0,28.20157104721069,39.14276945543289,1.7342042302787304,5.625650966441631
153,5111011.0,-74.21,39.815,162.0,373.0,32.92002939434052,28.834147437286376,0.060448738724179565,0.23885585715919733
154,7903511.0,-74.262,39.689,161.0,372.0,32.135346883249284,32.864002232694624,1.0314771826028823,5.544257319009303
155,5133111.0,-74.876,39.027,154.0,370.0,9.422296637248992,12.420877637887001,0.32358893357142804,1.484817586183548
156,5133011.0,-74.634,39.29,157.0,371.0,36.98574442605972,39.42490126619339,1.6651162601351737,5.849193960571289
157,7990011.0,-74.215,40.632,169.0,371.0,186.1013103778839,175.68328813591003,3.1111375224530695,41.954990108299256
158,7591211.0,-74.112,40.655,170.0,371.0,381.267020022583,358.0705515014648,14.813443637752533,47.61300381660461
159,7591411.0,-74.073,40.744,170.0,371.0,381.267020022583,358.0705515014648,14.813443637752533,47.61300381660461
160,8093811.0,-75.408,39.792,160.0,364.0,93.99119971103667,87.0405670846939,10.90611502482891,22.78580909013748
161,7700911.0,-75.249,39.813,160.0,365.0,40.32512159614563,39.191937905216214,1.889772940841317,5.7010810718894005
162,5192511.0,-90.722,29.581,49.0,264.0,29.78097682700157,48.722638501167296,1.2631167765498161,2.227982450893521
163,9587011.0,-92.044,30.257,55.0,252.0,12.477010444664955,13.723271185183524,0.22611859654448926,1.869021417671442
164,13611411.0,-91.992,30.17,54.0,253.0,58.12544694414139,79.96238873519897,2.39775650794208,4.365577369362116
165,5521211.0,-90.148,29.949,53.0,268.0,191.61029843673705,190.05126779937743,3.902964764535427,17.749799416136742
166,8467311.0,-91.234,30.321,56.0,259.0,44.585522606277465,57.517458450794216,1.3168546052902936,3.2283398158907888
