,Facility_ID,Longitude,Latitude,NH3_Gnd_Winter,NOX_Gnd_Winter,PEC_Gnd_Winter,SO2_Gnd_Winter
55,5021711.0,-97.612,30.304,637674.3835167994,201993.54221899837,4076002.5088979797,42889.10769929157
56,8515911.0,-102.959,31.583,2789.0357331294267,63761.59556760184,272106.5217444245,16422.53533650325
57,8516011.0,-95.899,29.264,696550.7230177412,96213.54758678917,1143121.3588570259,1051.877370884054
58,13392711.0,-96.068,29.289,677608.7458232587,245926.2045607837,3259304.8944358085,3919.77713982272
59,7927311.0,-99.176,34.083,93756.68975563526,22265.242126440204,97446.08198406345,61.89308146851883
60,9051811.0,-97.909,33.061,183306.22496826813,87577.30093523226,341346.26697188296,394.4328061013623
61,8532511.0,-98.612,33.135,32455.03780256888,62159.27625942792,586330.9899369108,1914.2639036967025
62,5860711.0,-96.45,33.07,264646.1126958173,75592.33854904107,1095828.3969733291,749.4038245962404
63,5632311.0,-95.746,29.072,239332.10472891142,42904.35610042317,567113.9727680426,1981.5308431113165
64,4836411.0,-96.546,32.837,1444326.1132876026,929800.1466168246,21404653.025617573,22271.85420902404
65,5729911.0,-96.937,32.726,1510142.966058713,1065283.1631603534,25276372.32748397,22550.72185389596
66,3115511.0,-97.106,33.197,460308.2917953582,407821.2811049587,5670704.672808125,6077.381849559174
67,5617311.0,-97.359,31.859,738299.1355648395,33049.478552384004,447046.2975574894,83.15713991576764
68,16861111.0,-97.315,31.055,624511.115911133,625347.5261080621,5860374.313463326,9701.437666076568
69,3000111.0,-98.575,29.352,1460702.7667526144,847332.5581942896,23733996.945247814,27809.569154733344
70,5616511.0,-98.381,29.257,830450.8689240261,148439.58925830995,3909160.703881972,3613.9792816738673
71,4852511.0,-96.111,31.89,152339.036109202,40387.414026174534,199984.28292688594,475.533355111084
72,3930911.0,-94.942,29.377,462022.3569809815,169828.0577470228,4164483.447962366,7909.307538142128
73,9132111.0,-94.932,29.378,462022.3569809815,169828.0577470228,4164483.447962366,7909.307538142128
74,9123111.0,-94.436,32.396,229780.58171480845,347942.1896712402,1836463.2745170542,2246.0367258317533
75,4846411.0,-98.19,26.34,222697.17279145203,64631.71968818738,873429.0863356271,1626.7838828872761
76,7908611.0,-98.399,26.208,253806.11491354823,243808.03766191407,4531360.627488471,7071.155222936157
77,6141711.0,-98.175,26.342,210719.90409013905,177265.1332735162,1634467.8563570431,2913.3694264887404
78,9116611.0,-97.731,32.334,215428.40955066166,134940.77572787352,544456.3945738032,474.3285114606224
79,6153011.0,-97.698,32.404,175197.72729150596,282478.02495736623,2364869.5651052254,2637.8166615203004
80,5649311.0,-101.422,32.273,26222.662590709253,82896.39832953158,783442.1839228021,2543.6210130842264
81,5655711.0,-96.127,33.171,318788.77950519574,52146.63172849101,468544.0265643068,258.72299241380546
82,7910111.0,-101.36,35.696,5048.4753183954135,81324.85542629441,169776.3637134776,14890.784346443594
83,13385011.0,-97.957,33.101,183306.22496826813,87577.30093523226,341346.26697188296,394.4328061013623
84,6364211.0,-97.409,32.399,1315054.7903807557,406901.5517478105,9616275.966014046,6858.967757532135
85,9146511.0,-96.492,32.756,1605720.4889676252,752654.1858588838,18725688.94503811,17667.577657076203
86,7910611.0,-95.59,33.631,280613.4651921546,73122.22145153246,605282.3035953018,3046.227457141922
87,6431011.0,-95.557,33.697,367155.58299844177,51716.17286127562,561347.503880676,1514.5930201546719
88,4946011.0,-102.41,34.166,95474.64650335896,9066.723112614185,34526.636525362,21.890683589821858
89,4030611.0,-101.74,33.524,156529.47372869815,44816.33945668825,427382.6796745079,797.2564926268627
90,5655211.0,-101.791,33.521,269104.49853898527,573346.0134510228,5979538.012084634,14424.163616849486
91,5655311.0,-101.841,33.604,113309.28916137858,143725.54463776798,1397051.2301067996,6159.704241598311
92,4204911.0,-100.913,32.334,36070.959305979064,49295.52728743129,519034.44323973724,870.3568760232362
93,7910511.0,-95.521,30.436,241572.41936768536,86985.97949734198,2734705.097919871,5322.4464991117575
94,9118811.0,-93.736,30.258,475830.70689410664,70131.62417702127,775749.863416658,2819.5630640252407
95,5730811.0,-93.877,30.022,442601.48246328166,149515.70574277305,3371504.760569249,6551.139094660996
96,6509111.0,-93.758,30.055,187424.9388155251,252230.51895427675,3106371.1565487836,10282.739172194077
97,5731011.0,-93.772,30.044,187424.9388155251,252230.51895427675,3106371.1565487836,10282.739172194077
98,4207311.0,-94.571,32.261,664293.0361487546,299981.7870523056,698441.9271193593,1297.5008750935085
99,14748511.0,-95.011,30.419,155079.81866107057,65033.28143945046,1041118.0420898315,568.8444660539856
100,4916711.0,-97.218,32.727,1084176.6236186181,1145345.6776506747,16590065.325223703,22568.821604702196
101,5863011.0,-97.135,28.895,189881.7234209235,77742.06123900572,336502.04104129813,3846.47655813794
102,6497211.0,-97.011,28.789,221265.15984963733,238435.39714201415,2675864.923630088,7625.136161059118
103,5023911.0,-99.508,27.568,42174.29766116001,179500.1520091005,2378211.1971469996,5806.127560991091
