,Facility_ID,Longitude,Latitude,NH3_Gnd_Winter,NOX_Gnd_Winter,PEC_Gnd_Winter,SO2_Gnd_Winter
102,6744911.0,-77.771,38.546,590851.2737833926,449955.58882528916,13320021.314973973,9894.450266866026
103,9081211.0,-77.769,38.529,590851.2737833926,449955.58882528916,13320021.314973973,9894.450266866026
104,9242811.0,-83.176,39.714,487686.08218629175,56713.31033768496,608157.1559703079,1546.4901947802623
105,15483511.0,-82.027,40.093,178979.16213700644,92573.60786620992,1032149.0884473933,2675.688744705022
106,7328911.0,-80.747,41.166,3289083.937471229,2514618.890197977,29358427.50305243,25898.69830557401
107,15483111.0,-83.166,41.378,878735.8249171843,666714.698123667,10290205.161811681,9633.766303830476
108,7983011.0,-82.128,38.916,225291.58811842618,345540.95448740275,4155815.675187874,8487.413587131467
109,8148511.0,-82.116,38.934,225291.58811842618,345540.95448740275,4155815.675187874,8487.413587131467
110,8101311.0,-83.694,38.636,90549.9946361185,268185.1720803169,2669806.0893251365,1425.0946217696467
111,8101411.0,-83.48,38.69,93780.20577321516,90072.36183823911,3237078.5932583204,5132.588031683777
112,8302011.0,-83.439,41.692,319961.7892840654,203691.45360323237,3035863.901902455,3729.2883765778583
113,8130811.0,-82.054,41.505,1320678.0213869214,883457.6162558724,10325912.918097215,7102.384738072333
114,6371011.0,-82.266,41.429,1303267.3968325516,865229.0074767162,12182174.999804774,8276.310392394997
115,9279711.0,-82.785,38.573,511079.60397797567,600881.9922635044,9563468.026253887,7980.615358117838
116,8115711.0,-80.647,40.253,302696.61581155437,280797.4111578654,3405180.228838118,26367.41878991711
117,8190811.0,-80.633,40.529,244893.41988830175,423663.164782404,4005807.673646759,14455.754723785749
118,9253811.0,-83.461,41.477,440701.462251146,334055.59147958714,4131822.7882720158,2635.714749023414
119,8130311.0,-81.679,39.591,122621.78316470314,93459.7020767873,2435714.9018468126,2161.9981441781792
120,9212911.0,-81.717,39.532,130070.17909104074,44779.03202660409,384404.88344973116,714.7041946828118
121,9213011.0,-81.657,39.58,122621.78316470314,93459.7020767873,2435714.9018468126,2161.9981441781792
122,9216611.0,-82.333,39.086,112969.3212865602,36612.742039101264,2759007.8643589825,7952.568269860649
123,9216911.0,-84.74,40.93,614856.8425706323,98910.51534506374,914741.1066576071,1524.4682304610037
124,8294311.0,-84.228,38.869,146807.36165043458,179192.8987286856,3007841.782378651,8051.106496863163
125,8010811.0,-81.88,40.185,146069.62136627076,34419.253638288086,536055.0944742161,2460.5275418896817
126,13572311.0,-84.21,39.728,3989971.3724318193,2961135.4563904833,35347304.09883108,34955.611988849116
127,13572411.0,-84.21,39.728,3989971.3724318193,2961135.4563904833,35347304.09883108,34955.611988849116
128,8257511.0,-84.339,41.304,283782.7855226679,280235.5425987767,3310773.622824709,4920.562584704741
129,8257111.0,-84.615,40.074,1707539.7054457231,226100.94206414532,2579731.7075255653,7354.910534559159
130,9303411.0,-84.463,39.452,2014694.3032067763,1703028.2150502773,27291232.385097038,33069.52003968565
131,9303211.0,-84.378,39.465,2014694.3032067763,1703028.2150502773,27291232.385097038,33069.52003968565
132,8455211.0,-84.461,39.449,2014694.3032067763,1703028.2150502773,27291232.385097038,33069.52003968565
133,9300011.0,-84.519,39.355,2319253.816416009,1681249.7383272937,27200444.592141986,52787.68351146104
134,8149511.0,-81.443,41.671,1974842.9425160075,1050387.564224982,12752017.766100919,13324.9546969218
135,7738711.0,-84.803,39.113,627089.7744140254,1659148.808884874,22888653.29653984,66007.2669696762
136,5119811.0,-75.118,39.918,15108583.476792019,6036985.751687579,96120939.23801732,108619.00062095768
137,6719711.0,-74.345,40.439,8402865.378927918,2863546.0983323012,46959869.384691685,31146.821194772434
138,7621211.0,-74.355,40.478,17546156.228748776,8347505.877172868,138293143.49734578,77135.42053463342
139,7620811.0,-74.281,40.489,5300170.467611723,944105.7282355685,32261130.15926768,10694.41188593908
140,6719611.0,-74.248,40.559,29290695.37370981,5430714.980865034,158144983.4732087,38444.662416997846
141,8094711.0,-75.058,39.451,1109323.0154579936,280962.1100008833,5399303.5539494585,20173.1637293565
142,7201811.0,-75.035,39.489,837757.7517864124,289173.06633941515,4137147.7729832004,20707.025415229004
143,7461611.0,-75.049,39.491,1958435.3569762402,758046.4309838946,13333269.580115493,47582.203345469774
144,7201911.0,-74.965,39.375,790335.293278172,249858.59958311045,3994448.9503578045,22694.719491808562
145,7474911.0,-74.734,40.18,7833182.02675044,3428077.181523277,50002150.482102096,42226.52927491554
146,7312511.0,-75.162,40.567,580963.7614883105,227963.22003960732,4811922.6277153,41301.65021852551
147,7202611.0,-74.131,40.905,41908245.72781384,9022832.875627138,215461530.3760231,112087.61898746848
148,7478411.0,-74.119,40.738,54699101.375675105,17846691.419852093,436330832.1621338,225001.30858398255
149,7464111.0,-74.13,40.72,54699101.375675105,17846691.419852093,436330832.1621338,225001.30858398255
150,7991211.0,-75.536,39.463,400482.0716905933,145617.8369936621,2414093.1248951587,13266.15589181951
151,7989011.0,-75.486,39.694,2346163.908077975,990401.4404122232,20042722.81841936,36948.09385326828
152,7988911.0,-75.421,39.764,2346163.908077975,990401.4404122232,20042722.81841936,36948.09385326828
153,5111011.0,-74.21,39.815,63901.69163160408,753530.3252116455,11189191.24349481,1036.3643426065687
154,7903511.0,-74.262,39.689,1483268.7200526302,735569.160575744,12752990.419017827,17684.176623429135
155,5133111.0,-74.876,39.027,223516.21681107022,194450.6491745571,2804280.6976011377,7738.3416456534505
156,5133011.0,-74.634,39.29,1019535.4667583662,751001.5509126993,10167909.142732454,39414.48972039641
157,7990011.0,-74.215,40.632,48199022.81294383,8711198.411411213,214080814.48721975,47255.04959243051
158,7591211.0,-74.112,40.655,54699101.375675105,17846691.419852093,436330832.1621338,225001.30858398255
159,7591411.0,-74.073,40.744,54699101.375675105,17846691.419852093,436330832.1621338,225001.30858398255
160,8093811.0,-75.408,39.792,9502765.675036171,3300845.170081074,44568383.49220127,232360.2690365667
161,7700911.0,-75.249,39.813,3383356.907310826,1580739.2864956968,27541311.106897157,37362.326746272476
162,5192511.0,-90.722,29.581,158830.99916632395,236507.76590726766,5665565.439997191,39004.140051350885
163,9587011.0,-92.044,30.257,155556.19921659544,114956.09103451436,1816240.026287882,7364.118538953489
164,13611411.0,-91.992,30.17,363341.2739646479,535534.8703093901,10582818.706902746,78088.94722446472
165,5521211.0,-90.148,29.949,1555944.5189186318,1679082.8981108868,26377803.481722485,123999.67803516393
166,8467311.0,-91.234,30.321,241398.4143864847,401014.1680568279,6631183.844589109,35440.461867527774
167,5519911.0,-91.065,30.231,301993.15568885393,270705.49466226663,4194511.839254781,53041.6174903107
168,5504511.0,-91.116,30.275,338194.77534776705,243949.9738466793,4598012.148756044,56477.614016515705
169,7204011.0,-91.543,29.823,45955.917018967164,82603.50213709766,782709.540489423,4224.111483725295
170,5060411.0,-91.189,29.692,41491.19761418677,160574.94659699337,1891091.2885524437,29989.54010610155
171,5931611.0,-91.355,30.673,138318.21225624785,113458.74230138173,1716596.2774581027,8305.09369306358
172,8020711.0,-91.37,30.728,138318.21225624785,113458.74230138173,1716596.2774581027,8305.09369306358
173,6116111.0,-93.761,32.517,554558.4825148991,1090467.4054027172,14602741.90704254,56735.03293080969
174,7928011.0,-93.961,32.704,10533.753058197599,268176.9180728588,578845.7076494128,7307.113079538397
175,7368411.0,-92.6,30.282,42927.95700117492,18747.89886796036,165180.78435851174,1910.499973888733
176,6082711.0,-92.412,30.429,72690.87713507339,62530.27145376508,709032.9081462921,7390.5171433848145
177,5609111.0,-90.461,30.005,248916.39657495855,234184.29350147207,4353045.147526966,25753.391292529293
178,5609311.0,-90.477,30.0,248916.39657495855,234184.29350147207,4353045.147526966,25753.391292529293
179,5609011.0,-90.459,29.989,248916.39657495855,234184.29350147207,4353045.147526966,25753.391292529293
180,5740811.0,-92.462,31.321,164041.43113716363,413127.90052299027,5160059.591535092,28241.941373833928
181,7446811.0,-92.719,31.396,100639.0077950099,72075.15294199123,806970.3943584518,2404.9905351165203
182,5160611.0,-91.187,30.49,928350.2055145641,1139268.6494967265,25647992.219278943,89113.56686645068
183,7354411.0,-93.569,32.031,134840.0702923588,136096.23523952664,501853.36300381605,727.9203276432895
184,7355011.0,-92.263,30.844,16311.827420464213,15492.700988735098,222593.35400726856,2355.7861398694445
185,8361211.0,-93.29,30.285,256657.35492689803,476902.27910480433,6655914.821788089,43511.399073357505
186,7354911.0,-93.283,30.22,256657.35492689803,476902.27910480433,6655914.821788089,43511.399073357505
187,6397411.0,-93.346,30.161,617920.479283943,315986.33697750367,4969882.389698602,71856.2599911164
188,7205111.0,-92.069,32.706,169763.62357633206,473408.40284671314,734860.6668254016,6306.483669143359
189,7205211.0,-92.02,32.691,169763.62357633206,473408.40284671314,734860.6668254016,6306.483669143359
190,7432611.0,-92.08,32.702,169763.62357633206,473408.40284671314,734860.6668254016,6306.483669143359
191,7448111.0,-89.937,30.009,74132.08155488851,127020.13014852403,2201219.659353919,4264.397764893375
192,6019011.0,-82.618,38.171,49603.80217743663,56318.64413743368,620941.3975224777,1338.8251687097377
193,6019911.0,-82.605,38.192,49603.80217743663,56318.64413743368,620941.3975224777,1338.8251687097377
194,5353311.0,-85.413,38.39,365176.88291113713,590875.1625806433,6772921.584658347,7451.375299422888
195,5561611.0,-87.08,37.45,321897.8596142046,72213.02556732163,957346.5877873516,885.7811722741507
196,5891711.0,-87.061,37.795,478247.1395039719,552867.3380844415,5642478.831609912,5713.084131710938
197,7335511.0,-83.818,38.7,323377.0083105995,431650.87796906853,7348171.32842906,5354.215201718782
198,5213311.0,-88.396,37.029,366443.3664757589,526524.032240972,6994385.735974118,11768.456682507898
199,5523111.0,-84.262,37.881,163695.01459522208,118044.7115766355,1593571.511396654,1540.8244203035506
200,5163011.0,-84.102,37.882,82499.58181030529,61097.2283287913,701879.1095405832,692.1918066125285
201,6098611.0,-87.501,37.647,491017.9174700886,196435.25978459424,2562657.0638014693,1652.8946991039822
202,6067211.0,-87.503,37.646,491017.9174700886,196435.25978459424,2562657.0638014693,1652.8946991039822
203,5742811.0,-85.412,38.585,61773.45230611124,206734.97500732535,2817367.3206207426,670.1096271637568
204,5933111.0,-84.714,37.789,209084.3465834201,174698.92563072994,2847666.187078114,1836.3974451120919
205,6037011.0,-88.777,37.152,216894.50553092238,336963.53828326403,3628683.89861892,4222.739786806396
206,5198511.0,-85.035,38.75,227097.60381202973,167628.39917193374,4645380.852064776,4150.702583181563
207,6040811.0,-84.851,38.905,119507.02141574553,817844.4421005571,7670570.754689939,1570.6901849441006
208,5787711.0,-84.591,36.999,48033.94435316819,133166.31475299492,1895606.4249726152,15049.66703494153
209,5196711.0,-86.978,37.259,117600.98016517624,60806.28631433387,759176.8131071882,868.9859794123879
210,5196411.0,-87.121,37.364,169693.56344049424,110374.80699098647,860581.7832789837,628.3179674452134
211,3773211.0,-98.87,38.41,187272.99148873918,59071.50971912702,264039.15165091434,2698.34293430627
212,9639411.0,-94.903,38.532,347545.4733225801,176237.45637261117,2631905.9719591048,1542.3878329160816
213,5367811.0,-94.647,38.347,162535.10635238953,65793.26460967952,781274.0819511472,812.600931964195
214,4476411.0,-96.962,37.237,126569.46204947423,142451.33945735966,1224950.4140905468,11123.768778963968
215,3823011.0,-95.569,39.054,224371.40999389612,345691.75356647663,3107650.1020037727,234689.96695678515
216,3822711.0,-99.95,37.733,295478.28903785726,134659.36175866335,908263.9663779135,62744.31059112118
217,3167811.0,-100.895,37.97,76310.19916267297,115897.61232172958,455866.75888195494,9773.063032403365
218,3167611.0,-100.972,37.931,69424.3200003529,117846.55238172224,427674.3784481942,9621.185585778976
219,5500911.0,-97.873,38.091,254909.29903482136,608000.562036865,4989693.769266923,39346.88779626732
220,5406811.0,-96.117,39.286,113501.33581298192,125515.4057603139,848232.0290478574,6133.849245810604
221,3878111.0,-94.699,37.072,187133.14712396657,79380.40317951306,678581.6298773495,1862.8044647191791
222,9637911.0,-94.986,38.788,616354.3589849726,455916.61893698253,4053116.9300269624,9273.194627376815
223,3772011.0,-100.762,37.159,65401.003652867745,53639.18755600446,132214.50815537106,190.36145493137627
224,5603311.0,-97.413,37.596,167485.81977275782,54269.25821119764,515278.8082940217,4753.061014918992
225,5603211.0,-97.522,37.79,267542.8135859532,263231.78718309844,2290459.5480116596,40444.598043300095
226,5380511.0,-97.61,38.39,169360.99443223127,250262.2244351784,1403085.9793287714,27314.661943255673
227,5380211.0,-97.684,38.363,163651.99610030203,382975.5406456305,1667731.6776454083,18274.01933276728
228,12635811.0,-96.066,38.447,250360.3653943382,247498.68766792095,1670594.9892555885,3895.842706497287
229,5414711.0,-95.459,37.696,166046.44292709077,261864.84165016864,1613090.6944795093,13824.782590884104
230,2964211.0,-95.612,37.037,263756.2847914878,239945.80231133068,1638892.5264765732,18182.42059578815
231,4827111.0,-95.27,39.008,769772.3668738161,1203227.2245686727,10040210.75701371,42777.01688366351
232,4627911.0,-94.64,39.15,1622287.5146955887,1267619.0270171727,16411059.956050608,28987.089409296994
233,4633811.0,-94.697,39.169,888589.347438646,1234668.7358583608,9755075.468969813,32632.171929614622
234,4126711.0,-97.275,39.612,192877.21266624323,26254.458580495244,125959.26365687653,193.6636337298387
235,6281811.0,-109.286,40.086,152.01951800810224,9941.482736528762,7457.706586578863,246.69799858234717
236,7197711.0,-108.478,36.687,4343.606592798488,3777.6258044201013,38135.048266680744,907.4912850936438
237,13606211.0,-111.389,36.905,236.34911730924614,6104.543327849412,60522.12976503207,77.96385339976963
238,8141311.0,-80.356,40.654,1793528.560738924,1355163.7218135812,25206506.18734695,51279.71557813128
239,8406511.0,-76.173,40.822,335569.4700226022,398011.08575706015,4716351.85566948,45281.75549471013
240,4105211.0,-75.993,40.874,407229.89983800496,366916.96050108405,5846933.7120179515,113814.71750370943
241,8331411.0,-76.178,40.782,314878.461580806,316647.0510709783,5970763.712639543,69346.08335493569
242,4105111.0,-76.199,40.79,314878.461580806,316647.0510709783,5970763.712639543,69346.08335493569
243,4735811.0,-76.45,40.619,446552.6067693799,841003.4994080194,7271383.879965591,23420.74474707753
244,1139311.0,-112.216,33.556,871250.2888500761,817722.5904334536,19620136.979754608,8863.887306409188
245,3897711.0,-76.366,40.351,2695507.817055832,391465.8157117069,7695113.885484434,64309.30668887489
246,5003711.0,-117.334,33.141,1446251.7838170535,659694.5588992332,12973760.386628564,12841.68507135516
247,8518911.0,-119.37,45.804,50890.81984955285,255201.03044203704,1182585.6816658685,1874.9802420126014
248,6970611.0,-88.493,30.34,371363.97325916745,146581.76906806597,2906938.1478759064,5741.565750854477
249,9736911.0,-81.282,32.275,58573.03599103659,113251.23204423513,3277435.70315877,8626.760606292195
250,5684111.0,-121.781,36.806,2.562294535735655,22612.683942609783,347035.10592795414,14.568070742799016
251,6902411.0,-80.819,39.846,56918.84481508033,68431.09700861978,784377.1625761085,2691.8042560428967
252,1117411.0,-93.804,35.464,398337.492407619,179431.9852375484,1269757.4383795762,25094.850974545287
253,3762011.0,-76.455,40.809,332772.01910205506,341879.9133109957,4801674.380826489,95459.42338909344
254,6594511.0,-78.702,40.479,325878.2010257993,276153.8412640846,5349153.389780834,26628.807490466676
255,6594311.0,-78.747,40.455,325878.2010257993,276153.8412640846,5349153.389780834,26628.807490466676
256,6558911.0,-75.478,40.692,1722998.0999722662,861085.0069204393,18899636.522527188,82340.2214547036
257,12796911.0,-75.107,40.802,848715.4191398208,169014.49473192656,3848072.725625971,28311.028323441078
258,2532311.0,-83.3,33.194,11216.12005275853,12820.920518454044,344369.03900353564,131.684127818441
259,12766611.0,-87.425,39.531,231373.20280197499,321031.9564638434,3574655.5175762754,5072.6000923620195
260,13645711.0,-85.038,33.407,361387.762069767,26690.809209867417,933051.1727518443,759.9481611814138
261,7889011.0,-75.877,40.856,549208.5309549031,188750.23313972857,4745178.372178086,55651.466755568516
262,6515911.0,-115.538,32.804,1557649.577292121,595983.4327748332,2995243.7314797016,4071.1781485841725
263,8250811.0,-81.638,41.533,1345214.5738513088,1042780.66306919,10683891.399280593,8400.232959570549
264,7036511.0,-89.676,33.015,37809.63723510655,19497.907181172686,105675.38261707363,149.31461820803307
265,4760211.0,-79.811,41.268,127394.74380930222,226399.10445081294,2727610.7909332807,5157.206482381166
266,7304911.0,-89.413,31.982,659670.7878747769,15324.845539364447,233633.91055143415,352.2423873465778
267,977911.0,-110.905,32.16,354120.9594106805,443315.98412542744,12729788.193759665,17911.278490962224
268,7410911.0,-74.749,40.143,7833182.02675044,3428077.181523277,50002150.482102096,42226.52927491554
269,9202811.0,-74.742,40.147,7833182.02675044,3428077.181523277,50002150.482102096,42226.52927491554
270,7154411.0,-89.394,31.218,95171.63855185741,116949.60975640973,1317205.7393290969,2013.1776129328043
271,7785211.0,-91.902,34.218,103278.61824222766,66247.70545010763,398602.66436082486,223.10163471584318
272,7139511.0,-89.3,31.528,343649.5677305085,76008.15511703167,721390.878050312,1188.7609873596816
273,4919511.0,-121.464,38.448,2280772.112721048,1178683.2425174324,14547865.664210312,18650.33491183136
274,6966711.0,-90.22,32.379,795758.5811036163,1199370.120444842,15576615.904262539,25203.873321259478
275,6802311.0,-90.213,32.356,795758.5811036163,1199370.120444842,15576615.904262539,25203.873321259478
276,10723711.0,-75.422,39.807,9502765.675036171,3300845.170081074,44568383.49220127,232360.2690365667
277,4724611.0,-75.336,39.862,3383356.907310826,1580739.2864956968,27541311.106897157,37362.326746272476
278,14803411.0,-85.902,32.999,14284.783835570192,20377.368873757823,129589.74129931758,204.1755912376501
279,1021011.0,-85.97,34.013,360272.1247686433,113614.39634713202,1232725.829837532,7514.858027621409
280,10552611.0,-87.063,34.64,555421.1685938333,789139.3773649652,16316189.952013781,371279.6985705992
281,7916011.0,-87.021,34.627,555421.1685938333,789139.3773649652,16316189.952013781,371279.6985705992
282,10560211.0,-88.057,30.748,167310.45294349064,296816.8870682727,5421707.13483082,71389.61146694755
283,1056111.0,-88.013,31.006,103942.10997141314,80483.22663019414,1133283.0854855266,11561.465254453136
284,1062911.0,-88.129,30.525,196433.3866834483,415524.6720505649,10147240.94028182,62176.32104962364
285,953511.0,-85.096,32.607,70883.36708935145,122752.93224494522,2175498.783816989,18704.516952705606
286,953311.0,-85.039,32.541,356626.9071234145,410508.14270485,4765531.680001743,15339.444993675805
287,560011.0,-86.739,32.653,29748.816789316046,19046.12675499116,281515.2552835205,327.3144950531468
288,10583111.0,-86.574,32.382,120081.09446609484,28272.922218265707,370186.4943836454,501.3561022323709
289,10708711.0,-86.739,32.649,29748.816789316046,19046.12675499116,281515.2552835205,327.3144950531468
290,7212811.0,-87.849,34.744,173762.62509240097,55173.376120820256,873963.007853975,27577.229050137117
291,10535111.0,-86.282,33.167,140120.83799412838,159376.32835485262,3135299.1785575654,50717.59494826243
292,949211.0,-86.457,33.245,101901.08054297046,46085.41611694862,844070.7874716733,3681.810602404265
293,1018911.0,-85.753,34.887,180491.09803217332,162910.473217047,3166279.9689203785,59459.544298916124
294,1028911.0,-88.029,31.256,74447.26386384942,237510.71240928443,4607697.609999545,150976.29553249155
295,1028611.0,-87.91,31.488,27671.475120048948,50316.78329612982,1018724.5112740726,20124.461506367752
296,949511.0,-87.998,31.263,74447.26386384942,237510.71240928443,4607697.609999545,150976.29553249155
297,7917311.0,-87.2,33.645,23716.089824430626,45098.62229381304,568346.7221759609,12900.607370210586
298,967611.0,-86.474,31.4,100607.05415569743,23056.514648074455,126764.94155701276,225.13779138237453
299,10569911.0,-85.972,33.588,456938.88373749965,742637.6168113045,14651537.708183354,170251.2924674265
300,1020111.0,-86.521,32.309,254026.006209311,153359.16311020302,3162812.6474081064,36006.20409171079
301,1036811.0,-87.782,32.601,67603.40796131131,17852.76072200139,201184.17740209287,351.4304623143006
302,5720111.0,-90.144,35.072,95679.50112422337,297946.6871371815,1184482.1691613912,52944.86040496167
303,8392811.0,-82.543,35.471,741619.2497040862,446131.6338778263,11866941.75518473,23805.84479988107
304,10704311.0,-112.865,33.348,24719.235419156583,17670.193994087476,180921.4211995603,224.13521566137294
305,1139211.0,-111.751,33.334,855368.9992141176,494497.79051943833,13863292.935927695,8334.150024253851
306,545911.0,-112.841,33.335,24719.235419156583,17670.193994087476,180921.4211995603,224.13521566137294
307,10704411.0,-112.694,32.976,145978.23388720994,149681.88055908997,1040606.5697514098,685.475094137059
308,10704011.0,-113.113,33.476,258854.39890720765,5123.321722525895,46314.545434176245,3.8684039054304806
309,7037011.0,-89.202,34.836,16364.834999354154,20748.582497170064,150705.92246514861,182.61862969144897
310,15613711.0,-79.877,34.982,778346.985381895,92101.03379020625,521710.1554185638,1464.4566921913188
311,7083911.0,-91.115,33.351,77389.60158877126,176355.14625464522,1324181.8067626336,1986.0967201960138
312,3866811.0,-79.35,40.638,546313.3352648345,300425.0832293727,7743860.285651625,23608.862001625297
313,15662811.0,-89.392,35.65,137707.20596158793,27784.644908188908,176164.13371841394,136.44993264729916
314,3982711.0,-89.396,35.658,137707.20596158793,27784.644908188908,176164.13371841394,136.44993264729916
315,3883511.0,-75.313,40.619,1574361.640660499,1138045.8774054719,20060404.334397305,85627.14966713838
316,8215911.0,-88.275,33.648,36903.14149198353,11603.438135196147,111148.30971503023,206.94211455926398
317,9253711.0,-83.64,41.388,728727.8066278814,465758.7886857474,6168935.779095421,5006.621478360166
318,8233711.0,-90.93,32.284,92444.16756950726,299121.8914089913,2568122.739662762,3366.7154217064785
319,12589611.0,-89.209,33.379,216382.655532604,14723.491542391212,84072.99498406805,92.19374005048815
320,3428511.0,-88.611,36.247,197791.7462804997,37208.04966837515,221969.78577238767,203.417718433536
321,6776411.0,-81.364,39.333,87372.87964304505,201456.88571456206,1329184.383038642,10482.880858778532
322,7356611.0,-88.606,32.797,9240.489778713218,8386.339886624233,36742.01570076864,62.16754090740685
323,16908111.0,-88.757,32.654,22507.305671261423,11862.803403534936,102949.60265535524,142.71517248791983
324,6662011.0,-75.324,39.859,3383356.907310826,1580739.2864956968,27541311.106897157,37362.326746272476
325,17414311.0,-122.134,37.634,497559.18942035333,505319.10813646554,9789749.689038642,13440.227735938073
326,3893511.0,-79.189,41.836,188462.31539646268,324797.77288534486,3774589.2380026523,7599.241070870968
327,210811.0,-92.216,34.593,122753.78572576823,83320.56832818613,1447209.12227813,1011.2925405426234
328,3872411.0,-75.938,40.421,5549267.7676744005,4897470.976392091,75097624.26684538,356735.2761699871
329,15322111.0,-122.27,39.366,114.73079033639682,23681.89354551624,2336.4223375243905,38.33711943079773
330,7799911.0,-106.731,34.611,67429.12535218254,159031.06795029744,2535779.7220849497,4820.225558724644
331,15695911.0,-121.379,38.792,563097.249860177,125709.72633251114,954472.0675637934,435.63672976814763
332,13483211.0,-117.452,33.961,5414558.833973953,1228306.9890065845,27571420.399218135,14098.70505106377
333,7877111.0,-121.128,36.226,335856.50807726546,41171.1237489361,303678.53485145984,363.29245425409863
334,3767811.0,-79.839,39.748,202493.65826492614,114419.4797077777,3371642.053484666,25073.806550226895
335,9207411.0,-79.918,39.859,327856.26321027643,339854.2054303741,4969631.2826580135,76639.05376924294
336,3915211.0,-75.073,39.985,20907698.475658607,7473852.595062811,104659463.193076,188602.21242889468
337,6531511.0,-75.189,39.942,15108583.476792019,6036985.751687579,96120939.23801732,108619.00062095768
338,1371811.0,-121.694,39.053,263946.1008008181,216597.2893830891,1846980.2111659623,1397.126274106108
339,1371611.0,-121.696,39.053,263946.1008008181,216597.2893830891,1846980.2111659623,1397.126274106108
340,14137911.0,-121.611,39.108,263946.1008008181,216597.2893830891,1846980.2111659623,1397.126274106108
341,1218311.0,-120.994,37.572,6903411.117146997,580465.4595110166,4007844.0926845213,2814.3645089400766
342,998011.0,-111.299,32.552,89336.64912944102,48477.37025220269,671961.18145643,325.2986816004872
343,4713111.0,-77.167,39.873,761289.9935212318,409727.40020362294,9049422.204309912,31413.804718189203
344,1391311.0,-121.924,38.399,901713.2733033687,768862.143142098,6070159.755480089,9007.094797002199
345,1562111.0,-121.859,38.22,713143.1079035583,628868.2936475758,4559167.176707898,7844.991303197318
346,9872511.0,-121.857,38.242,713143.1079035583,628868.2936475758,4559167.176707898,7844.991303197318
347,9850311.0,-121.843,38.227,713143.1079035583,628868.2936475758,4559167.176707898,7844.991303197318
348,9850211.0,-122.074,38.229,959969.2825829111,564831.5979049309,4872652.108948884,7146.280255112306
349,9991311.0,-121.931,37.423,2048049.259202215,1202654.0911139622,20659098.19748398,20325.437785258197
350,743011.0,-121.536,37.001,1718366.0241708935,484253.3081295783,6419222.502698787,10898.275951977823
351,16024011.0,-121.951,37.378,7330064.342522279,3137527.8953766823,54951834.18861977,87995.2175742772
352,13834111.0,-121.744,37.217,3022927.3360845344,908678.1801307298,21264991.626651313,19816.134038964774
353,4742711.0,-76.07,41.202,795243.3408452179,686090.4054808406,12861649.35891551,57274.44843712606
354,12800611.0,-76.068,41.203,795243.3408452179,686090.4054808406,12861649.35891551,57274.44843712606
355,15504111.0,-82.98,33.092,11031.665884844373,9455.933927562455,254823.90643581972,194.70765499936985
356,15502311.0,-82.86,33.118,22867.714099886623,16305.406007743053,351220.0081652269,111.45739146120786
357,15525911.0,-84.306,32.911,482722.7241550006,179885.0854488339,4030568.6905933856,6658.2362167853125
358,2654411.0,-83.582,32.579,195476.93531982915,377396.5683861045,7373974.085895923,28250.764252687684
359,15558711.0,-85.0,33.353,199926.99112183673,17014.99669531065,661881.750108347,365.7218956936488
360,9765611.0,-85.04,33.408,361387.762069767,26690.809209867417,933051.1727518443,759.9481611814138
361,10642811.0,-94.284,36.184,1597043.1114931155,424230.8548332971,4492532.505021651,4503.945343464461
362,15667711.0,-115.502,33.242,421836.42815562576,42345.201023347254,350171.740787049,242.7683805319967
363,16711.0,-119.904,36.24,1200226.9994809872,84066.80662926543,598387.4266558397,138.34292620916946
364,10288711.0,-118.844,34.957,405523.2359641203,336292.12583991943,1408379.5244481845,2447.9709460444865
365,15757411.0,-121.76,38.012,659876.9519233505,1269948.2833854475,9178295.93888655,107035.24378191713
366,10524811.0,-121.791,38.012,659876.9519233505,1269948.2833854475,9178295.93888655,107035.24378191713
367,6486311.0,-121.896,38.039,659876.9519233505,1269948.2833854475,9178295.93888655,107035.24378191713
368,150711.0,-121.844,38.015,659876.9519233505,1269948.2833854475,9178295.93888655,107035.24378191713
369,148911.0,-121.876,38.03,659876.9519233505,1269948.2833854475,9178295.93888655,107035.24378191713
370,7155511.0,-88.746,32.293,31460.03883611209,40486.303987951906,436070.93280150014,618.650816384405
371,5681911.0,-118.39,34.242,5746633.332938971,997697.949758438,19823086.770755433,27859.631571200764
372,5796711.0,-118.099,33.76,10022721.259603288,4821446.498922333,127835530.43000276,249579.43797615534
373,17216311.0,-117.945,34.008,8947248.489902757,1500821.6339583136,29572750.275442407,37961.361089577804
374,4083411.0,-118.397,33.851,32212.127433138565,81560.05944232208,3169751.992499617,243.14293442818143
375,16016511.0,-118.22,33.998,18688447.473351844,2929149.662993836,63037572.37778902,42406.47305250173
376,5683211.0,-118.266,33.771,7195951.324853033,2770194.9327507634,71537003.73947564,155215.78476977538
377,4083011.0,-118.231,33.76,7195951.324853033,2770194.9327507634,71537003.73947564,155215.78476977538
378,4083111.0,-118.103,33.771,10022721.259603288,4821446.498922333,127835530.43000276,249579.43797615534
379,4084611.0,-118.425,33.91,969675.1224884943,209096.45802426361,6505242.936761105,3731.171148599185
380,3880211.0,-79.806,41.291,131972.7385687626,113410.41268106295,1064601.3173768513,10742.2698720633
381,13908211.0,-117.363,34.595,182830.57692521694,60418.41923073249,1130347.8191293688,3149.099850498136
382,4785211.0,-117.524,34.09,4449739.147048812,1124164.276843274,17895909.79667725,22114.73147739196
383,3000911.0,-76.637,39.764,628808.5919477134,294069.5501511219,4196677.481872766,21940.1631627875
