,facility_id,Longitude,Latitude,PEC_Gnd_Winter,PEC_Gnd_Spring,PEC_Gnd_Summer,PEC_Gnd_Fall,PEC_Gnd_Annual,PEC_150m_Winter,PEC_150m_Spring,PEC_150m_Summer,PEC_150m_Fall,PEC_150m_Annual,PEC_300m_Winter,PEC_300m_Spring,PEC_300m_Summer,PEC_300m_Fall,PEC_300m_Annual,SO2_Gnd_Winter,SO2_Gnd_Spring,SO2_Gnd_Summer,SO2_Gnd_Fall,SO2_Gnd_Annual,SO2_150m_Winter,SO2_150m_Spring,SO2_150m_Summer,SO2_150m_Fall,SO2_150m_Annual,SO2_300m_Winter,SO2_300m_Spring,SO2_300m_Summer,SO2_300m_Fall,SO2_300m_Annual,NOX_Gnd_Winter,NOX_Gnd_Spring,NOX_Gnd_Summer,NOX_Gnd_Fall,NOX_Gnd_Annual,NOX_150m_Winter,NOX_150m_Spring,NOX_150m_Summer,NOX_150m_Fall,NOX_150m_Annual,NOX_300m_Winter,NOX_300m_Spring,NOX_300m_Summer,NOX_300m_Fall,NOX_300m_Annual,NH3_Gnd_Winter,NH3_Gnd_Spring,NH3_Gnd_Summer,NH3_Gnd_Fall,NH3_Gnd_Annual,NH3_150m_Winter,NH3_150m_Spring,NH3_150m_Summer,NH3_150m_Fall,NH3_150m_Annual,NH3_300m_Winter,NH3_300m_Spring,NH3_300m_Summer,NH3_300m_Fall,NH3_300m_Annual
10,4930011,-102.57,34.185,35689.351967496084,16536.675731414674,18442.07608440606,41054.240021450714,27930.585951191882,26274.318314561657,11396.472782183546,12536.048461028966,32083.313197789157,20572.53818889083,24483.815419994073,10917.0187448164,11693.222941569036,29791.185032303896,19221.31053467085,17567.708803269805,6624.705949700792,7084.228260113419,11014.313611901576,10572.739156246398,19148.710863560256,7772.582865926011,8538.745866788599,12637.188374855707,12024.306992782644,17561.16447120491,8417.415991657854,9192.84436677337,12803.95324953507,11993.844519792801,5188.099774103901,648.0849269266151,368.8596170446365,2977.645556004039,2295.672468519798,4346.317798535015,543.1145971483659,387.1614631606308,2290.8323302297654,1891.856547268444,3951.1933993480047,526.2901306140559,434.97401132645274,2034.0105868102548,1736.617032024692,13151.366505635535,2622.4676843086604,2308.2178746009236,14923.482570414844,8251.383658739991,12970.260953726476,2791.4205611489797,2639.2011037866887,16081.502134860228,8620.596188380594,12481.017216471319,3062.197915963333,2704.5071056647994,16366.55178744608,8653.568506386382
11,4862411,-94.066,30.057,160198.26548708716,112818.3310557197,121668.74206807805,136918.19867108014,132900.88432049126,98459.05817706592,60367.731210346166,61936.96728416788,85288.44685684779,76513.05088210694,80637.89656021335,53648.02768747713,54378.39665701036,68294.30058086307,64239.65537139098,29841.360899925443,21112.949191087773,16486.381973202977,12051.416210177911,19873.027068598527,26319.20561424825,19777.20931301475,16971.047856737427,13111.38647770134,19044.71231542544,22092.605452829794,19307.599355123042,18000.12879995245,13653.962143165047,18263.57393776758,9546.47643184815,5408.981287258095,1806.5146202876792,1645.3564535807986,4601.832198243681,7467.73473517489,3752.0845298843897,1311.4853840208887,1438.547630852855,3492.463069983256,6446.211599431409,3509.328891274097,1066.8807037371937,1394.0365756610104,3104.114442525927,105930.55549310814,42405.9222854093,40248.672185576455,54053.96444091764,60659.77860125288,64282.45554077233,24638.255033398113,20598.256852605806,35776.18786904151,36323.78882395444,50998.29176511483,21729.037656606804,17432.661609955627,28435.357574368965,29648.837151511558
12,7908711,-94.69,32.448,119705.4738410288,82929.30037355406,81468.18130101457,107832.93126828426,97983.97169597042,81682.92901241059,47630.79319183747,45243.842488946386,71924.66361130725,61620.55707612542,68908.206277953,42896.03485193992,40669.05757755703,61563.70702400582,53509.25143286394,23825.5699513205,18962.291081142488,17424.343402332903,12279.979834930618,18123.046067431627,22271.934404459353,20492.11699236218,18363.243958409726,13923.355193801146,18762.6626372581,20977.552997022238,20202.921829566898,18370.174608409983,14732.22499012419,18570.71860628083,10664.939316487875,3592.915792065022,1191.898934070165,2353.256978524192,4450.752755286813,7931.032418090955,2589.7051465581067,966.6395008735822,2048.831144989565,3384.052052628052,6931.4150459873035,2403.2574529048807,1138.9773858467565,1799.9815231735795,3068.40785197813,72569.91236903245,29930.394190852556,31862.32494630842,42176.449371092334,44134.77021932144,52401.70355093249,20479.12233379526,21293.885497484527,31320.530260718868,31373.81041073279,44053.007914261456,19136.71151917167,19549.609438786727,27407.60997544684,27536.734711916677
13,4845611,-94.485,32.461,109519.75392537424,71918.74584401291,71097.7782014868,98224.23205277527,87690.1275059123,77586.06586388528,42123.68240773709,40108.778253676464,67394.02135309702,56803.13696959896,65977.90355957579,38242.66299597755,36187.172407912614,58346.761519819534,49688.62512082137,22929.394232534833,18476.35852619255,17662.308039855197,11737.595803084223,17701.4141504167,21775.24315430531,20398.3186973861,18559.806570245182,13353.957856562369,18521.83156962474,21615.829387924914,20048.727616403987,18423.503346302543,14347.146871818668,18608.80180561253,10307.683898658976,3109.897615426958,1143.4219084919546,1917.4159913992455,4119.604853494284,7700.040297178891,2269.405214015739,902.4429181928049,1676.909647760114,3137.199519286887,6761.498130814895,2119.8959754845514,1091.7564127841197,1457.339960547258,2857.6226199077064,67221.6454135918,26883.31337141309,31639.18771408271,38500.33798464743,41061.121120933756,49868.10419503978,19182.808700095135,21327.090800847847,28746.720579876575,29781.181068964834,42707.32181154348,18177.812810839252,20199.51445957963,25717.915351407933,26700.641108342574
14,3052111,-96.055,31.821,129452.34629793496,92730.04769568468,90643.41130592892,116495.43231791635,107330.30940436623,82563.60650030774,53861.63920761537,49262.78035978059,74657.61854570794,65086.41115335291,69194.33285428946,48684.839205856675,44330.3000582713,64593.413669450674,56700.72144696703,27513.047882561503,18794.948963719085,15873.053404627086,12865.523410676118,18761.643415395945,25063.34166280565,19957.81691957954,16830.975114963512,14313.028200804116,19041.290474538204,21405.115191497935,19938.263160924023,17148.309014064318,14682.326848846198,18293.50355383312,11773.019448484674,5141.300288680818,1173.963169057082,3199.9494888962163,5322.058098779698,8898.561529013787,3815.5506381264986,1132.103495058631,2805.099862839551,4162.8288812596165,7605.749073374099,3500.6330034819293,1194.6036106990787,2658.4073875310446,3739.848268771538,73960.27666686362,27604.574364463446,24505.752798554906,42475.1706733152,42136.44362579929,52974.21563258396,19300.378939412814,17220.658443948858,31711.35659133536,30301.652401820247,43515.53434910907,18061.069729082206,14721.342764928782,27691.94972233795,25997.474141364502
15,4898511,-98.477,28.704,75054.16144021257,51116.988179110136,56459.428401911115,67169.3703463733,62449.98709190178,53576.263433834596,30272.501017179628,30784.15549200733,49600.44635618333,41058.34157480122,46941.47622309107,28160.245492359627,27566.167167835287,42313.55322220835,36245.36052637358,32489.41091058389,12560.481213428448,9056.643762108946,12086.302272220499,16548.20953958545,29451.884562044503,12720.443272562998,9577.118422029003,12858.244980761092,16151.922809349398,22849.77958921647,12783.337313147753,10500.40174170281,13089.985722206737,14805.876091568442,7244.474180859826,1885.0430432325907,418.02434412200574,1362.4027742347166,2727.486085612285,6414.816445772815,1418.8724754012792,415.7422448966016,1217.5922451217348,2366.7558527981073,5536.444878560178,1409.4602437997896,401.53325832796685,1225.4401609718025,2143.219635414934,40149.06496914261,12612.632145503943,13113.249046857909,24827.032690208867,22675.494712928332,31453.676847204188,9098.096539919168,8378.512263803106,20134.78513621463,17266.267696785275,28118.53697759672,8697.978355337069,6698.9178747937885,18560.916746324125,15519.087488512927
16,5617211,-98.32,29.306,255114.31912798304,193864.2036561516,197804.65580203166,226907.65634261444,218422.70873219517,125955.53939705828,93520.81094612203,90988.71636087108,119037.20259738564,107375.56732535925,98488.33430733348,80815.1767092307,78916.88766010612,88718.95532780146,86734.83850111795,27006.469352412714,15100.547487546632,10780.749743388378,12149.07846561191,16259.211262239907,23405.28636695972,15652.350289621545,11530.26570543008,12396.595145653257,15746.12437691615,17873.75321669824,15679.496403358295,13155.872509515506,12944.194765917051,14913.329223872275,9658.152570402184,3943.154580618649,944.0045622931342,2697.5160827315003,4310.706949011367,6449.049369924372,3073.646985567897,935.7761113339762,2352.9987513285023,3202.867804538687,5578.605156157806,2936.5909262000955,885.9753336711068,2246.8801637972024,2912.012894956553,160366.28461775446,48937.41318683819,50505.89833659501,80725.28442318624,85133.72014109348,69288.71468828851,21156.043535274533,21723.573149477463,39437.82973588755,37901.540277232016,47869.301424059995,17271.005324767477,15474.611362046455,25743.223670841107,26589.53544542876
17,4036111,-95.038,33.092,94538.97718114263,61351.20780927355,58819.409934399766,88948.3945402291,75914.49736626126,69554.2645469708,36997.77996992384,34106.67305187206,62517.67493320726,50794.09812549348,59984.07843873219,33864.27978102208,30985.289419567423,55772.943170583305,45151.64770247625,25737.29225098673,17357.95315814537,15314.424461562594,12367.78923658188,17694.364776819144,24635.365077764804,19014.540715930798,16611.934521427243,14043.15668702065,18576.24925053587,23700.03372388481,19148.372537521343,16311.272651315872,14733.203785807502,18473.220674632383,11505.968987266806,3221.1134352875333,946.5106892230536,2704.6609914058645,4594.563525795815,9103.679405864583,2286.8121158675863,765.6778061378334,2242.9078619324846,3599.7692974506217,7864.988428653373,2116.9943720871634,866.1922670836422,2001.7331358457288,3212.4770509174773,51403.41012362141,18135.811066581995,18385.895614958976,35382.52830554533,30826.91127767693,45089.731287749964,14940.826043816223,14869.214538947248,29187.420610807883,26021.798120330328,39917.24265742734,14902.304053132091,14682.15337512239,27802.866497015708,24326.141645674383
18,4164411,-94.843,33.056,93397.07776383079,59249.016752286465,57314.490351598004,87917.89422300157,74469.6197726792,69549.27203584452,35892.37230401164,33531.41884957934,62258.3840183633,50307.86180194971,60078.812136312015,32869.43078228372,30457.20302725023,55225.281645187315,44657.68189775832,24546.8984968599,17988.90713065197,16523.33438461015,12525.189537372558,17896.082387373644,23526.178285042402,19859.844748619253,17635.106495479868,14144.618933506868,18791.437115662095,22987.25233244261,19753.748748063117,17004.37710618024,14842.428070902093,18646.951564397015,10962.569519685843,3018.698235965482,989.6866509026987,2571.6324808048425,4385.6467218397165,8665.232848812331,2148.831876395446,769.4045644145634,2196.0801751451995,3444.887366191885,7543.9036759330465,1994.6706541914461,906.8790978367483,1939.521231314423,3096.243664818916,52880.103538257106,20279.293370467272,21542.325748800093,35352.30420454379,32513.506715517065,45550.9797450802,16351.889105811519,16940.230882607557,28454.01467995509,26824.27860336359,40525.819267495324,16156.88527138033,16811.44678050073,26839.041936297694,25083.29831391852
19,5745311,-101.748,35.299,42915.936542560165,19384.745885430257,19535.687303835854,46911.730078743436,32187.024952642427,30582.626020432195,12051.964816674144,12536.243452631921,35689.276627364954,22715.027729275804,28165.82008758707,11323.734994940447,11653.121124443278,34213.81783343516,21339.12351010149,15716.147340659103,7000.525965933146,8162.507556775398,10765.599042772861,10411.194976535127,17773.54848897463,7255.020713780388,8906.440630818395,12299.967944785592,11558.744444589753,18290.459582939777,7546.4660365166765,8004.185455485425,12340.200880327036,11545.327988817227,4334.425561431223,624.5999409421338,250.8949522693244,2205.8050600082497,1853.9313786627329,4696.7127711166395,488.4964874151464,277.450197585843,1943.4559455319886,1851.5288504124044,4273.335929775482,476.8021161875817,251.2343898140672,1813.767862024881,1703.7850744505029,18432.804795015192,5565.555824491464,5531.056619286777,16022.621976521272,11388.009803828676,16957.955146838645,4836.589325422283,5726.537940887469,15802.656288627473,10830.934675443968,16176.899032334944,5067.66607496713,5420.049026960558,16325.99729597809,10747.65285756018
20,13408411,-97.061,30.567,110492.68034384222,75153.81507509257,73599.91680937441,101372.48504406535,90154.72431809363,73934.34716877325,43504.36564352713,40645.23684048895,67697.52218648462,56445.36795981849,62670.289663669726,39414.07451186786,36489.95390792191,57033.53238092402,48901.96261609589,35483.85096475408,17724.172241908764,13289.877501987758,12825.14277599081,19830.76087116035,31403.225804694936,18371.939318411623,14440.745580982368,13719.084560752939,19483.748816210467,25344.41067088066,18640.360910216812,16102.32046297317,14728.612952741254,18703.926249202974,12236.796200822218,4644.8982154255345,1012.1143524301126,2451.0889250948253,5086.224423443172,9218.806906491642,3371.0077211666508,952.2025212783172,2033.5418299203484,3893.8897447142394,7790.057799907591,3159.2335033891495,946.8416428290353,1959.960933175378,3464.0234698252884,60357.92574939943,16099.873027131536,14100.024716841595,37613.34625524579,32042.79243715459,46094.13230720388,11933.053194128708,10395.65566384062,27825.475393233977,24062.079139601796,38572.34441291621,11443.26093163002,8984.543837349764,24152.970800764127,20788.27999566503
21,4204811,-97.063,30.566,110492.68034384222,75153.81507509257,73599.91680937441,101372.48504406535,90154.72431809363,73934.34716877325,43504.36564352713,40645.23684048895,67697.52218648462,56445.36795981849,62670.289663669726,39414.07451186786,36489.95390792191,57033.53238092402,48901.96261609589,35483.85096475408,17724.172241908764,13289.877501987758,12825.14277599081,19830.76087116035,31403.225804694936,18371.939318411623,14440.745580982368,13719.084560752939,19483.748816210467,25344.41067088066,18640.360910216812,16102.32046297317,14728.612952741254,18703.926249202974,12236.796200822218,4644.8982154255345,1012.1143524301126,2451.0889250948253,5086.224423443172,9218.806906491642,3371.0077211666508,952.2025212783172,2033.5418299203484,3893.8897447142394,7790.057799907591,3159.2335033891495,946.8416428290353,1959.960933175378,3464.0234698252884,60357.92574939943,16099.873027131536,14100.024716841595,37613.34625524579,32042.79243715459,46094.13230720388,11933.053194128708,10395.65566384062,27825.475393233977,24062.079139601796,38572.34441291621,11443.26093163002,8984.543837349764,24152.970800764127,20788.27999566503
22,15628511,-96.955,31.475,126376.40567815403,85539.40627402593,83298.45369542431,113351.75793784061,102141.50589636121,79332.97322731333,46763.28664519692,43182.7383545388,72497.17276974981,60444.04274919971,66613.9893031725,41986.73197978789,38439.99942745553,62990.37567610805,52507.774096630994,30678.702410225374,15438.12600001664,13010.437108473274,13220.44581497109,18086.927833421592,27883.898743721864,15922.977427763779,13707.884173212604,14385.722727902106,17975.12076815009,23606.50574741738,16199.767242557882,13994.643125481603,14735.464300473634,17134.095103982625,12362.548775821097,4062.1414856975325,820.777652451191,3679.3731491106164,5231.210265770109,9439.212087421865,2937.218185253487,816.0748153457738,3155.645079376771,4087.037541849474,7984.221294914568,2733.632005758702,703.9847421891548,3101.7122040264244,3630.887561722212,70414.07886563546,21784.00673583101,22915.91086338032,40521.75072764199,38908.9367981222,50595.50286826983,14859.839165162482,16416.588807845685,30492.435852196068,28091.091673368515,41190.55509587452,14187.848114144463,13582.474968873279,26792.729643939914,23938.401955708046
23,5650511,-96.253,31.424,114685.11884449402,79116.50621655636,76117.3537949349,104911.40131357317,93707.59504238961,76865.73258914187,47240.16689033406,42215.8996933671,69605.602299254,58981.85036802426,65002.703601067464,43017.922482545946,37975.480703545196,59646.105047528035,51410.55295867166,28730.559295601728,19331.152633132977,15255.607697985406,13459.118409462271,19194.109509045593,25876.186127465262,20155.87937032278,16259.977744793834,14570.435545881239,19215.619697115777,21715.332072494923,20174.60441969945,17161.318852828506,14986.012589404303,18509.316983606797,11534.327225449939,5227.0023571486945,1148.8941335393442,3264.531199344943,5293.68872887073,8648.091381643999,3809.974761345656,1075.9884711300228,2838.0284727834714,4093.0207717257877,7405.8071538293525,3503.7859327374335,1103.120558779733,2690.092664952475,3675.701577574749,64213.910048152924,22410.03636388102,18414.057563354392,39991.18640367714,36257.297594766365,49498.84672469464,16746.2366448547,13601.797965789066,30106.131112037143,27488.253111843886,41826.1670716336,15928.756241432053,11783.703088197577,26657.802280081705,24049.107170336232
24,6599611,-96.461,30.722,105153.32280469601,70165.84449548638,68684.9803272429,95700.30631597829,84926.11348585089,72901.9450933813,41125.22016770516,38226.49121190299,65296.99928337724,54387.66393909168,61996.79031436856,37463.08206862305,34350.54372486708,54952.57171773227,47190.74695639774,35513.62620753037,18145.264227676686,13046.689073704725,12955.581752823564,19915.290315433835,31061.710265218415,18265.103968789565,14288.466559275097,13818.965979382028,19358.561693166277,24502.547099974523,18585.962438946906,16115.04400244831,14966.044731662776,18542.39956825813,12733.603886452218,4997.426804612934,1080.390862083365,2443.0686312694424,5313.62254610449,9192.893486300303,3566.654452262126,972.6649972927947,2002.1404617972069,3933.588349413108,7784.024436705981,3334.4339925487666,908.1093991740111,1912.533982125399,3484.7754526385393,56099.911629015616,14884.688456460413,12129.513865512474,36168.81638075132,29820.732582934957,44972.778900656165,11571.921844132743,9056.294848945958,27119.334383442503,23180.08249429434,38148.01694211159,11239.605840698663,8044.719165267576,23744.212728084174,20294.1386690405
25,5729111,-94.902,29.771,182037.3989823013,113010.9949383729,114518.5942026865,156686.9234318053,141563.4778887915,107437.37971427632,62024.687330576715,60028.959577614194,94013.57698998073,80876.150903112,87038.29607494778,55369.59262229984,53241.61412632204,74047.43267334951,67424.23387422979,31242.034423490677,20549.150085236804,14949.919749468601,13744.515587699247,20121.404961473832,26601.349533529665,20551.878070450133,16156.220024206079,14479.22787894534,19447.168876782805,20779.545871945484,20408.211364690324,18568.580277110934,15139.654113731649,18723.997906869598,13013.886661707924,6230.952716933081,1959.1270514150324,3507.876011707131,6177.960610440792,8156.720272695244,4623.974175014308,1522.3189729125104,3118.344362529634,4355.339445787924,6987.090526311542,4322.971268860743,1370.7340983464026,2948.5155123527984,3907.3278514678714,115887.80521179507,29689.461587678055,24673.900393401607,58509.74168761971,57190.227220123605,65585.7071279014,18459.95577870471,13419.51157602927,35319.92954096852,33196.276005900974,49817.605942415685,16557.78471149011,11767.337023460783,26258.017214421896,26100.18622294712
26,5847411,-94.923,29.752,198579.50080196036,137111.2257673283,143354.1901027772,167993.50349048627,161759.60504063804,112811.93405300307,73125.0531338379,74235.25541941256,98401.37634348529,89643.4047374347,90595.92102258421,64721.94205246813,65915.27064072953,76499.25740964316,74433.09778135625,31349.048511426194,21234.27044118895,15595.830623125761,14383.828773821444,20640.744587390585,26446.35237583686,20965.75371610757,16861.376873362253,15102.293992226634,19843.94423938333,20519.49603198955,20633.746247859497,19662.71229755193,15482.305403998667,19074.56499534991,12336.495226757756,7119.009979413114,2291.7485174165386,3470.2549568478803,6304.377170108822,8066.426582056203,5363.025550134361,1892.6436145150892,3157.651770137261,4619.936879210728,6880.312797233476,5020.826055697149,1784.240316754368,3063.370064093235,4187.187308444557,129947.01409811317,37701.19029375862,28317.967605879945,62244.79978021243,64552.74294449104,69822.89172626895,21098.46279984617,14102.625435308864,37226.41367693592,35562.59840958998,52131.06034911329,18250.190253321794,11842.13213774694,26916.06102464696,27284.860941207247
27,5729511,-94.991,31.94,114157.12095125926,76385.67193177169,74863.03965833852,107240.56372063588,93161.59906550134,78283.54355803841,44268.05644716525,41804.27539805807,71372.66652694822,58932.13548255248,66193.43459794791,40020.808633042594,37636.70095884036,60265.3515683197,51029.07393953764,25833.608708520365,18718.88528856481,15618.730217576307,13150.337466097286,18330.39042018969,23388.194295094065,19732.669928676285,16752.501607679696,14474.279337339209,18586.911292197314,20221.272329414314,19679.88691977302,17585.885239032006,15429.103641127624,18229.037032336742,11053.803015393809,4136.415774196005,1122.8526077231406,2685.6998600214797,4749.692814333608,7821.386216052334,2971.5829456334914,965.7788222091447,2307.2143616589037,3516.4905863884683,6805.1656978126975,2758.5111326698834,1079.9548106555753,2065.510337682384,3177.2854947051355,66018.82668198059,22898.37731950501,21976.04934818872,41500.908054997926,38098.54035116806,49047.19455084016,16490.824781956733,15433.309516763276,30482.767532590788,27863.524095537738,41464.247675851606,15660.85935075678,14007.303162864591,26317.407906088443,24362.454523890356
28,16862411,-96.614,33.577,121080.89572234324,79376.45794275122,78859.82752297928,104787.80205812638,96026.24581155003,76600.7058722306,44286.27363393728,41723.67315452476,68385.4879326302,57749.03514833071,64839.84050556953,40017.516774345044,37347.59055194136,63251.87749581374,51364.20633191742,25155.47210223734,14781.106415524395,14173.134064922548,12134.666326853381,16561.094727384414,24876.985039890966,14979.394509994218,14737.535861858883,13481.239806519912,17018.788804565993,24893.685791670636,15212.196882421638,13676.593898987885,13767.464528869246,16887.48527548735,11552.661347472165,3382.221962530744,906.8029231099313,3355.3384845241876,4799.256179409257,10053.411447243647,2462.6213296179285,815.2433748016364,2919.1328334699188,4062.6022462832825,8554.034197238545,2289.573317403426,622.9295129714948,2930.7771003200946,3599.3285319833903,68174.10481475078,22491.647576080737,26400.556813415413,36205.216960369136,38317.88154115402,50134.17597351857,15982.569659827193,19293.964672050282,28298.368312817965,28427.269654553504,41171.49267014858,15386.349913412163,16911.93811069851,26831.947679235887,25075.432093373787
29,4018911,-98.14,29.624,146032.70331981612,99759.7992831954,101598.77059750799,131675.99556147103,119766.81719049763,87179.08712479318,52542.55492643934,51425.163551816935,80316.95097129345,67865.93914358573,71699.55284104224,46707.50822842015,45362.851627341544,64274.20489494843,57011.02939793809,30752.032999350726,14596.194875566165,10698.440946389337,11076.95753246805,16780.90658844357,27473.363491733315,14951.279929835006,11517.026579881258,11693.46437662965,16408.783594519806,22304.873883015982,15106.412772518737,13061.761507164634,12594.76636857634,15766.953632818924,9667.07324682261,3452.846200748995,746.649516205573,2056.639458920647,3980.8021056744565,7016.731542431726,2610.7254549239487,734.4781841264531,1768.4537206261193,3032.597225527062,6038.061826638447,2506.9119389801153,720.1284512292173,1669.8804301492576,2733.7456617492594,84548.49671091515,22763.21166323101,24022.286269532942,47806.360492415246,44785.08878402358,50498.23964060031,13022.784634883812,13628.595564879583,29225.555545265874,26593.793846407396,39375.25539950393,11658.258811030051,10622.75784276702,22618.676367827702,21068.737105282176
30,7720411,-97.973,29.593,146032.70331981612,99759.7992831954,101598.77059750799,131675.99556147103,119766.81719049763,87179.08712479318,52542.55492643934,51425.163551816935,80316.95097129345,67865.93914358573,71699.55284104224,46707.50822842015,45362.851627341544,64274.20489494843,57011.02939793809,30752.032999350726,14596.194875566165,10698.440946389337,11076.95753246805,16780.90658844357,27473.363491733315,14951.279929835006,11517.026579881258,11693.46437662965,16408.783594519806,22304.873883015982,15106.412772518737,13061.761507164634,12594.76636857634,15766.953632818924,9667.07324682261,3452.846200748995,746.649516205573,2056.639458920647,3980.8021056744565,7016.731542431726,2610.7254549239487,734.4781841264531,1768.4537206261193,3032.597225527062,6038.061826638447,2506.9119389801153,720.1284512292173,1669.8804301492576,2733.7456617492594,84548.49671091515,22763.21166323101,24022.286269532942,47806.360492415246,44785.08878402358,50498.23964060031,13022.784634883812,13628.595564879583,29225.555545265874,26593.793846407396,39375.25539950393,11658.258811030051,10622.75784276702,22618.676367827702,21068.737105282176
31,14748411,-94.257,30.303,127735.10357537176,73904.99542673962,73463.77444011197,113243.7184897065,97086.89798298247,84359.43625869566,42808.65847768562,40608.47627278848,74477.38535957375,60563.489092185875,70619.88074705639,38876.01128706988,36217.0476127216,60963.45923260559,51669.09971986336,29200.86348370324,21245.38436903111,16150.437496773591,12518.281964672002,19778.741828544986,25966.459044314444,20409.006736044874,16863.50133180181,13609.515738150722,19212.120712577962,22187.916266747223,19964.49427768217,18304.180719971926,14431.507101351248,18722.02459143814,10217.505000972631,5103.295989349294,1592.7584359715304,1991.0036558886804,4726.140770545533,7551.0836685696795,3588.1239363729715,1195.9934107404586,1798.7540300957583,3533.488761444717,6544.2607620646995,3355.8633864384647,1075.5460699256437,1704.3763800486913,3170.011649619375,82116.94600595048,26223.415369804166,21401.682912270826,43514.88651478985,43314.232700703826,54558.140674459646,18418.514731071205,13269.142579802197,30166.876701120265,29103.168671613326,45075.815253929075,17142.278746045344,11930.486294652188,24901.46798400433,24762.512069657736
32,4925011,-95.046,29.626,320891.08515454276,257584.0738351182,271828.2478169686,261561.0040280312,277966.1027086652,157303.97454673724,126139.37681019714,130638.17528969418,135215.03460139604,137324.14031200614,120868.2712183493,108655.51604917085,115327.7478773005,100913.1748400213,111441.17749621048,26569.860991693477,22005.0667585877,17600.90633260939,13559.651182526308,19933.87131635422,21947.108144069814,22169.449507475463,19011.881666793797,14161.703347464401,19322.53566645087,16575.30610732734,21770.366272716667,21338.532632491893,14457.910067586572,18535.528770030618,13229.25959562808,8890.191727859381,3146.5599110455532,4148.521543488547,7353.63319450539,7410.171464084639,6805.506448243224,2817.478220882425,3641.774744489003,5168.732719424823,6372.135855543229,6251.102929057988,2672.8781947013554,3429.363274495106,4681.37006344942,227503.19640855366,80230.30459755391,59007.39169371032,98645.30373177094,116346.54910789721,94340.16080925248,35736.301703635734,24680.90652004161,49506.990840181956,51066.08996827794,63509.54752502728,28889.433362691965,19341.406974666952,32223.38556811764,35990.94335762596
33,6429411,-95.11,29.816,256066.5160603992,182267.54745593198,188537.61944148553,223467.814732119,212584.87442248393,134864.83846452748,95219.13889827028,93752.0633104679,120887.68082456604,111180.93037445794,105897.10752781149,83530.7229008128,82807.5599593173,92266.3834339689,91125.44345547762,28999.990359740303,21902.118701511852,16167.627519459047,14232.455940361257,20325.54813026811,24449.128187931372,21710.23041078367,17475.644327163795,14866.669825141946,19625.418187755196,18952.907180754784,21474.00150939017,19903.25798431821,15364.029346024896,18923.549005122015,13626.743200772238,8123.485178369687,2671.2274697692214,4525.711807749393,7236.7919141651355,8073.5007849642725,6135.68899835237,2211.8390790595845,4103.372598266114,5131.100365160586,6907.883721069652,5657.005311991359,1925.852452300545,3917.345297953855,4602.021695828853,171185.22914029294,51794.44839672863,38706.371813885875,80702.89197745665,85597.23533209102,81079.41721716072,27252.88814775148,18005.346421194896,42884.17870504515,42305.45762278806,57219.199217067,23040.892541086603,14805.787881338596,28925.518007350216,30997.849411710602
34,6616311,-95.072,29.703,320891.08515454276,257584.0738351182,271828.2478169686,261561.0040280312,277966.1027086652,157303.97454673724,126139.37681019714,130638.17528969418,135215.03460139604,137324.14031200614,120868.2712183493,108655.51604917085,115327.7478773005,100913.1748400213,111441.17749621048,26569.860991693477,22005.0667585877,17600.90633260939,13559.651182526308,19933.87131635422,21947.108144069814,22169.449507475463,19011.881666793797,14161.703347464401,19322.53566645087,16575.30610732734,21770.366272716667,21338.532632491893,14457.910067586572,18535.528770030618,13229.25959562808,8890.191727859381,3146.5599110455532,4148.521543488547,7353.63319450539,7410.171464084639,6805.506448243224,2817.478220882425,3641.774744489003,5168.732719424823,6372.135855543229,6251.102929057988,2672.8781947013554,3429.363274495106,4681.37006344942,227503.19640855366,80230.30459755391,59007.39169371032,98645.30373177094,116346.54910789721,94340.16080925248,35736.301703635734,24680.90652004161,49506.990840181956,51066.08996827794,63509.54752502728,28889.433362691965,19341.406974666952,32223.38556811764,35990.94335762596
35,4926511,-95.535,29.942,307499.89293086284,237352.87135341356,245325.9570758221,263759.5682411612,263484.57240031497,152659.9112305029,121337.60802625865,118846.24149987337,136312.70242782807,132289.11579611574,117878.9338166468,105335.35357295988,104587.96910294695,101941.98194591327,107436.05960961673,26191.232811261678,23469.442492448827,17444.941555709363,14311.432819704116,20354.262419780996,22049.532958459582,23498.94938208168,18705.89482633721,14935.598776486595,19797.49398584127,17303.982002576096,22980.047325131825,21296.11197719695,15340.248506733858,19230.097452909682,13192.111682778603,9013.392492741204,2970.1034945828537,4783.162086573815,7489.692439169119,7536.158993083528,6883.33017509616,2550.49095692898,4388.73558074876,5339.678926464358,6497.62331700043,6291.993087346915,2333.0774475419544,4122.499621264397,4811.298368288424,218018.58001668763,78447.28185186941,54569.867495242266,95081.5815280688,111529.32772296703,90962.87708657196,36859.253042874174,23091.09820712801,47244.53853465211,49539.44171780656,61640.41620718382,29871.145488864564,18131.351691353764,30358.35907563055,35000.31811575817
